ID,SMILES,DATASET,MOL,SCAFFOLD,SCA_MOL
UNPD_subset_A_6274,O=C(CCCC/C=C/CCCCCC)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302b140>,,<rdkit.Chem.rdchem.Mol object at 0x7a50823e4820>
UNPD_subset_A_6275,O=C(C(O)N[C@]([C@](O)/C=C/CC/C=C(/CCCCCCCCC)\C)CO[C@]1[C@](O)[C@@](O)[C@](O)[C@@](CO)O1)CCCCCCCCCCCC,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302b1b0>,[CH]1[CH][CH]O[CH][CH]1,<rdkit.Chem.rdchem.Mol object at 0x7a50823e4890>
UNPD_subset_A_6276,O=C(OC([C@]([C@@](OC(=O)C)C)CC[C@@](O)(C)[C@@]1[C@]2(C)[C@]([C@]3[C@@]([C@]4(C)C(C(=O)C3)C[C@@](O[C@]3[C@](O)[C@@](O)[C@](O)[C@@](CO)O3)CC4)CC2)C[C@@]1OC(=O)C)(C)C)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302b220>,O=C1C[C]2[C]3C[CH][CH]C3CC[C]2C2CC[C](O[C]3[CH][CH][CH][CH]O3)CC12,<rdkit.Chem.rdchem.Mol object at 0x7a50823e4900>
UNPD_subset_A_6277,C(=C)(CCC[C@](CCC[C@](CCC[C@](CCC[C@](CCCC(C)C)C)C)C)C)[C@]1[C@@]2[C@](C)CC[C@@]2[C@]2(C)[C@]1CC2,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302b290>,[CH]1CC[C]2[C]1[CH][C]1CCC12,<rdkit.Chem.rdchem.Mol object at 0x7a50823e4970>
UNPD_subset_A_6278,O=C(N[C@@]1[C@@](O[C@]2[C@](O)[C@@](O)[C@@](O)[C@@](CO)O2)[C@](O[C@]2[C@@](O)[C@](O)[C@](O)[C@](C)O2)[C@@](CO)O[C@]1O[C@@]1[C@@](O)[C@](O[C@]2[C@](O[C@]3[C@@](O)[C@](O)[C@](O)[C@](C)O3)[C@@](NC(=O)C)[C@](O[C@@]3[C@@](O)[C@](O[C@]4[C@](O)[C@@](O)[C@](O)O[C@@]4CO)O[C@](CO)[C@@]3O)O[C@@]2CO)O[C@](CO)[C@@]1O)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302b300>,[CH]1[CH][CH][C](O[C@]2[CH]O[C@](O[C@]3[CH][CH]O[C@@](O[C@]4[CH]O[C@](O[C@]5[CH][CH]O[C@@](O[C]6[CH][CH][CH]O[CH]6)[CH]5)[CH][C@]4O[C]4[CH][CH][CH][CH]O4)[CH]3)[CH][C@@]2O[C]2[CH][CH][CH][CH]O2)O[CH]1,<rdkit.Chem.rdchem.Mol object at 0x7a50823e49e0>
UNPD_subset_A_6279,O=C(O[C@]1[C@]2(O)C(C)(C)[C@@](O)[C@](O)[C@]2C(=C)[C@]2[C@]3([C@](O)[C@]([C@@](O)(C)C3)CC2)C1)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302b370>,C=C1[C]2[CH][CH]CC2[CH]C[C@@]23[CH][C](CC[C]12)CC3,<rdkit.Chem.rdchem.Mol object at 0x7a50823e4a50>
UNPD_subset_A_6280,O=C1CC(C)(C)C(CC[C@@](O)C)=C(C)C1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302b3e0>,O=C1CC=CCC1,<rdkit.Chem.rdchem.Mol object at 0x7a50823e4ac0>
UNPD_subset_A_6281,O=CC(=C)[C@]1[C@]2[C@@](C)([C@@]3[C@](C)([C@@]4(C)[C@@]([C@]5(C)[C@@](C(C)(C)[C@@](O)CC5)CC4)CC3)CC2)CC1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302b450>,[CH]1CCC2[C](C1)CCC1[C]2CC[C]2C3CC[CH][C]3CCC21,<rdkit.Chem.rdchem.Mol object at 0x7a50823e4b30>
UNPD_subset_A_6282,Br[C@@]([C@@](O)C[C@@]1[C@](OC(=O)C)C[C@]([C@@](Br)C#C)O1)C/C=C/CC,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302b4c0>,[CH]1[CH]O[CH]C1,<rdkit.Chem.rdchem.Mol object at 0x7a50823e4ba0>
UNPD_subset_A_6283,[S@](=O)(C/C=C/SSCC=C)CC=C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302b530>,,<rdkit.Chem.rdchem.Mol object at 0x7a50823e4c10>
UNPD_subset_A_6284,O=C(OCCCC/C=C/CCC=C(CCC)CCC)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302b5a0>,,<rdkit.Chem.rdchem.Mol object at 0x7a50823e4c80>
UNPD_subset_A_6285,O=C(OC)/C=C/C=C=CCCCCCCCC,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302b610>,,<rdkit.Chem.rdchem.Mol object at 0x7a50823e4cf0>
UNPD_subset_A_6286,BrC(=O)CCC(Br)=O,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302b680>,,<rdkit.Chem.rdchem.Mol object at 0x7a50823e4d60>
UNPD_subset_A_6287,OCCC/C=C/C#CC#C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302b6f0>,,<rdkit.Chem.rdchem.Mol object at 0x7a50823e4dd0>
UNPD_subset_A_6288,O=C(O)/C=C/C=C/C=C/CCC[C@@](O)C[C@@]1C(C)(C)[C@](OC)[C@]2OCO[C@](NC(O)C(=O)[C@]3(O)O[C@](C)[C@](C)C(=C)C3)[C@]2O1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302b760>,C=C1[CH][CH]OC(C(=O)CN[C]2OCO[C]3[CH]C[CH]O[C]32)C1,<rdkit.Chem.rdchem.Mol object at 0x7a50823e4e40>
UNPD_subset_A_6289,O=C1[C@@]2(C)C(=O)CC[C@]3(C)[C@@]4([C@](C)C[C@@](O1)[C@]23)O[C@@]1(CC(=O)OC1)CC4,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302b7d0>,O=C1C[C@]2(CC[C@]3([CH]C[C]4OC(=O)C5[C]4C3CCC5=O)O2)CO1,<rdkit.Chem.rdchem.Mol object at 0x7a50823e4eb0>
UNPD_subset_A_6290,O=C(O[C@]1[C@@]2(O)OC(=O)C(C)=C2C[C@]2(C)[C@@](C)[C@@](OC(=O)C)C[C@]3O[C@@]123)C(=CC)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302b840>,O=C1C=C2CC3[CH][CH]C[C]4O[C@]43[CH]C2O1,<rdkit.Chem.rdchem.Mol object at 0x7a50823e4f20>
UNPD_subset_A_6291,O=C(C(=C)C)C=CC(=CC)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302b8b0>,,<rdkit.Chem.rdchem.Mol object at 0x7a50823e4f90>
UNPD_subset_A_6292,Cl/C=C/C(=O)OCC,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302b920>,,<rdkit.Chem.rdchem.Mol object at 0x7a50823e5000>
UNPD_subset_A_6293,O=C(O[C@]1[C@](O[C@]2[C@](O)[C@@](O)[C@](O)[C@@](CO)O2)C[C@@]2(C)[C@@](O)([C@](O)C[C@]3[C@]4[C@@](C)([C@]5[C@](C)[C@](OC)(CC[C@](CO[C@]6[C@](O)[C@@](O)[C@](O)[C@@](CO)O6)C)O[C@]5C4)CC[C@]23)C1)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302b990>,[CH]1[CH][CH][C](OC[CH]CCC2[CH][C]3[C](C[C]4[C]5C[CH]C6C[CH][C](O[C]7[CH][CH][CH][CH]O7)CC6[C]5CCC34)O2)O[CH]1,<rdkit.Chem.rdchem.Mol object at 0x7a50823e5070>
UNPD_subset_A_6294,O=C(O[C@@]1(C)[C@]2[C@](C(=C)C[C@]3OC(=O)C(=C)[C@]3C2)CC1)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302ba00>,C=C1C[C]2OC(=O)C(=C)[C]2C[C]2CCC[C]21,<rdkit.Chem.rdchem.Mol object at 0x7a50823e50e0>
UNPD_subset_A_6295,O=C1C(CO)[C@@]2(CO)[C@@](C)([C@@]3C1CC(C)(C)C3)C2,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302ba70>,O=C1CC2CC2[C]2CCCC21,<rdkit.Chem.rdchem.Mol object at 0x7a50823e5150>
UNPD_subset_A_6296,O(CC(=C)CC[C@]1(O)[C@@](C)[C@@]2[C@]3(C)[C@]([C@]4[C@@]([C@]5(C)[C@@](C[C@@](O[C@]6[C@](O)[C@@](O)[C@](O)[C@@](CO[C@]7[C@](O)[C@@](O)[C@](O)[C@@](CO)O7)O6)CC5)CC4)CC3)C[C@@]2O1)[C@]1[C@](O)[C@@](O)[C@](O)[C@@](CO)O1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302bae0>,C=C(CCC1[CH][C]2[C](C[C]3[C]4CC[C]5C[C](O[C@]6[CH][CH][CH][C@@](CO[C]7[CH][CH][CH][CH]O7)O6)CCC5[C]4CCC23)O1)CO[C]1[CH][CH][CH][CH]O1,<rdkit.Chem.rdchem.Mol object at 0x7a50823e51c0>
UNPD_subset_A_6297,O=C(O[C@](C(=C)C)C[C@](O)(C)C1CCC(COC(=O)C)CC1)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302bb50>,C1CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x7a50823e5230>
UNPD_subset_A_6298,O=C(O)[C@]12[C@@]3(C)[C@@]([C@@]4(C)[C@](CO)CC(C)(C)[C@@]4CC3)CC[C@@]1[C@@]1[C@@](C(=O)O)(CC2)CC[C@]1C(=C)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302bbc0>,[CH]1CCC2CCC3[C](CC[C]4C5[CH]CC[C]5CCC43)[C]12,<rdkit.Chem.rdchem.Mol object at 0x7a50823e52a0>
UNPD_subset_A_6299,O=C(O)C(=NC(=O)C(N)CNC(=O)CCC(=O)N)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302bc30>,,<rdkit.Chem.rdchem.Mol object at 0x7a50823e5310>
UNPD_subset_A_6300,O=C1OC(C)(C)[C@@]2[C@]3(O)[C@@]1([C@@]1[C@@](C)([C@@]4(C)[C@]([C@@]5(C)[C@]([C@](CO[C@@]6[C@](O[C@]7[C@@](O)[C@@](O)[C@@](CO)O7)[C@@](O)[C@](O)[C@](CO)O6)(C)CCC5)CC4)CC1)CC3)CC2,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302bca0>,O=C1OC[C]2CC[C@@]13[C]1CC[C]4C5CCCC(CO[C@]6O[CH][CH][CH][C@@]6O[C]6[CH][CH][CH]O6)[C]5CCC4C1CCC23,<rdkit.Chem.rdchem.Mol object at 0x7a50823e5380>
UNPD_subset_A_6301,O=C(O[C@]12[C@@]3[C@](C)([C@@](OC(=O)C)[C@](OC(=O)C)C4=C(C)[C@@](O)C[C@@]4(C(O)(C)C)[C@]3OC(=O)C)[C@@](OC(=O)C)C[C@]1OC2)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302bd10>,[CH]1C=C2[CH][CH]C3[CH]C[C]4OCC4[C]3[CH]C2C1,<rdkit.Chem.rdchem.Mol object at 0x7a50823e53f0>
UNPD_subset_A_6302,O=C(OC[C@@]1[C@@](OC(=O)C)[C@](OC(=O)C)[C@@](OC(=O)C)[C@](O[C@@]2[C@]3[C@@]4(C)[C@@]5(C)[C@@]([C@](C)CC(=O)C5C4)(C2)C3)O1)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302bd80>,O=C1C[CH][C@]23C[C](O[C]4[CH][CH][CH][CH]O4)[C](C2)C2CC1C23,<rdkit.Chem.rdchem.Mol object at 0x7a50823e5460>
UNPD_subset_A_6303,O=C(NCC(=O)N(C)[C@]1[C@](O)[C@](O[C@@]2[C@](N)CC[C@@]([C@@](N)C)O2)[C@](N)C[C@@]1OC)N,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302bdf0>,[CH]1[CH]C[CH][C](O[C]2[CH]CC[CH]O2)[CH]1,<rdkit.Chem.rdchem.Mol object at 0x7a50823e54d0>
UNPD_subset_A_6304,O=C1C2[C@]3(C)[C@@](CC(=O)C2C2[C@@](C)([C@@]([C@@](CCC(C(C)C)=C)C)CC2)C1)C[C@@](O)CC3,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302be60>,O=C1CC2[CH]CCC2C2C(=O)C[C]3C[CH]CCC3C12,<rdkit.Chem.rdchem.Mol object at 0x7a50823e5540>
UNPD_subset_A_6305,O=C(O)[C@]1(C)[C@@]2[C@](C)([C@](CC[C@](O)(C=C)C)[C@]3(OC3)CC2)CCC1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302bed0>,[CH]1C2CCCC[C]2CC[C@]12CO2,<rdkit.Chem.rdchem.Mol object at 0x7a50823e55b0>
UNPD_subset_A_6306,O=C[C@]1(C)[C@@]2[C@](C)([C@]3[C@@]4(C(=O)C(=C)[C@@]([C@]4O)CC3)[C@](O)C2)CCC1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302bf40>,C=C1[C]2[CH][C@@]3([CH]C[C]4CCCCC4[C]3CC2)C1=O,<rdkit.Chem.rdchem.Mol object at 0x7a50823e5620>
UNPD_subset_A_6307,O[C@@]1(C)[C@]2C(=C(C)CC2)[C@]2C(C)(C)[C@]2CC1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302c040>,C1=C2[C](CC1)CCC[C]1C[C]12,<rdkit.Chem.rdchem.Mol object at 0x7a50823e5690>
UNPD_subset_A_6308,O=C(O[C@]1[C@]2(C)[C@](O)([C@](OC(=O)C)C)CC[C@]2(O)[C@]2[C@]([C@]3(C)[C@@](C[C@@](O)CC3)CC2)C1)C(=CC)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302c0b0>,[CH]1CCC2[C](C1)CC[C]1[C]2C[CH]C2CCCC12,<rdkit.Chem.rdchem.Mol object at 0x7a50823e5700>
UNPD_subset_A_6309,O(CCCCCCCCCCCCCC(C)C)[P@]1(=O)OC(=CCC)C2C(=O)OC[C@@]2CO1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302c120>,C=C1O[PH](=O)OC[C]2COC(=O)C21,<rdkit.Chem.rdchem.Mol object at 0x7a50823e5770>
UNPD_subset_A_6310,O(C)[C@]1[C@](C)[C@]2(C)[C@@]3(O[C@@]3C1)Cc1oc(O)c(C)c1C2,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302c190>,[CH]1[CH]C2Cc3ccoc3C[C@]23O[C]3C1,<rdkit.Chem.rdchem.Mol object at 0x7a50823e57e0>
UNPD_subset_A_6311,OC[C@@]12[C@](C(C)(C)[C@@](O)CC1)CC[C@]1(O)[C@@]2CC[C@@](C=C)(C)C1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302c200>,[CH]1CCC2[C](C1)CCC1CCCC[C]12,<rdkit.Chem.rdchem.Mol object at 0x7a50823e5850>
UNPD_subset_A_6312,O(CCCCCCCCCCCCCC(C)C)[P@]1(=O)OC(C)=C2C(=O)OC[C@@]2CO1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302c270>,O=C1OC[C]2CO[PH](=O)OC=C21,<rdkit.Chem.rdchem.Mol object at 0x7a50823e58c0>
UNPD_subset_A_6313,O=C(C(=C)CC/C=C(\CO)/CC/C=C(/CO)\C)CC/C(=C\CO)/CO,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302c2e0>,,<rdkit.Chem.rdchem.Mol object at 0x7a50823e5930>
UNPD_subset_A_6314,S(C#N)CCCCCCC/C=C/CCCCCCCSC#N,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302c350>,,<rdkit.Chem.rdchem.Mol object at 0x7a50823e59a0>
UNPD_subset_A_6315,O=CCCCCC/C=C\CCCCCC,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302c3c0>,,<rdkit.Chem.rdchem.Mol object at 0x7a50823e5a10>
UNPD_subset_A_6316,O=C1C(=C)[C@@]2[C@](O1)C[C@]1(C)C(=C(C)C[C@](O)C1)C2,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302c430>,C=C1[C]2CC3=CC[CH]CC3C[C]2OC1=O,<rdkit.Chem.rdchem.Mol object at 0x7a50823e5a80>
UNPD_subset_A_6317,O[C@](C=C)(CC[C@@](O)C(CO)=C)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302c4a0>,,<rdkit.Chem.rdchem.Mol object at 0x7a50823e5af0>
UNPD_subset_A_6318,O=C1[C@](C)[C@]2[C@](O1)[C@]1C(=C)[C@@](O[C@]3[C@](O)[C@@](O)[C@](O)[C@@](CO)O3)C[C@]1C(=C)CC2,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302c510>,C=C1CC[C]2[CH]C(=O)O[C]2[C]2[C]1C[C](O[C]1[CH][CH][CH][CH]O1)C2=C,<rdkit.Chem.rdchem.Mol object at 0x7a50823e5b60>
UNPD_subset_A_6319,O=C(OC)CCCCCCCCO[C@]1[C@@](O[C@]2[C@@](O[C@]3[C@](NC(=O)C)[C@](O)[C@](O)[C@](CO)O3)[C@](O)[C@](O)[C@](C)O2)[C@](O)[C@](O)[C@@](C)O1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302c580>,[CH]1[CH][CH][C](O[C@]2[CH][CH][CH]O[C@@]2O[C]2[CH][CH][CH]O[CH]2)O[CH]1,<rdkit.Chem.rdchem.Mol object at 0x7a50823e5bd0>
UNPD_subset_A_6320,O=C(CC)c1c(O)c(Cc2c(O)c(C(=O)CC)c(O)c(C)c2O)c(OC)c(C)c1O,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302c5f0>,c1ccc(Cc2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a50823e5c40>
UNPD_subset_A_6321,O=C(OC)CCC(=O)CCCCCCCCCCC(=O)OC,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302c660>,,<rdkit.Chem.rdchem.Mol object at 0x7a50823e5cb0>
UNPD_subset_A_6322,O=C(O[C@]1[C@@](O[C@]2[C@](O)[C@](O)[C@@](O)[C@](C)O2)[C@@](O[C@@]2[C@](O)[C@](O)[C@](O)[C@](C)O2)[C@](O[C@]2[C@@]3(C)[C@]4[C@]([C@@]5[C@@](C)([C@@]6[C@@](C)(O[C@]7([C@]6C)OC[C@](C)CC7)C5)CC4)CC[C@]3C[C@@](O)C2)OC1)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302c6d0>,[CH]1[CH][CH][C](O[C@]2[CH]CO[C@@](O[C]3C[CH]C[C]4CC[C]5[C]6CC7O[C@@]8([CH][C]7C6CC[C]5C43)CC[CH]CO8)[C@]2O[C]2[CH][CH][CH][CH]O2)O[CH]1,<rdkit.Chem.rdchem.Mol object at 0x7a50823e5d20>
UNPD_subset_A_6323,O(O)[C@@]1(C)[C@@]2[C@](C)([C@@]3[C@@]4(C[C@@](O)(C)[C@](C3)CC4)CC2)CCC1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302c740>,C1CCC2[C](C1)CCC13CC[C](CC1)C[C]23,<rdkit.Chem.rdchem.Mol object at 0x7a50823e5d90>
UNPD_subset_A_6324,S=C=NC1(C)CCC(/C(=C/C=C/C(C)C)/C)CC1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302c7b0>,C1CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x7a50823e5e00>
UNPD_subset_A_6325,O[C@](CCO)CCCCCCCCCCCCCCCCCCCCC[C@@](O)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302c820>,,<rdkit.Chem.rdchem.Mol object at 0x7a50823e5e70>
UNPD_subset_A_6326,O([C@]1[C@](O)[C@@](O)[C@](CO)O[C@@]1O)[C@@]1[C@@](O)[C@](O)[C@@](O[C@@]2[C@@](O)[C@](O)[C@@](O)[C@](CO)O2)[C@](CO)O1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302c890>,[CH]1[CH][CH][C](O[C@]2[CH][CH][C@](O[C]3[CH][CH][CH]O[CH]3)O[CH]2)O[CH]1,<rdkit.Chem.rdchem.Mol object at 0x7a50823e5ee0>
UNPD_subset_A_6327,O(C/C(=C/CC/C(=C/CO)/C)/C)[C@]1[C@](O)[C@@](O)[C@](O)[C@@](CO)O1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302c900>,[CH]1[CH][CH]O[CH][CH]1,<rdkit.Chem.rdchem.Mol object at 0x7a50823e5f50>
UNPD_subset_A_6328,O([C@]1[C@](O)[C@@](O)[C@](O)[C@@](CO)O1)[C@]1[C@]2(C)C(C)(C)[C@](C1)CC2,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302c970>,[CH]1[CH][CH][C](O[C]2C[C]3CCC2C3)O[CH]1,<rdkit.Chem.rdchem.Mol object at 0x7a50823e5fc0>
UNPD_subset_A_6329,O=C=CCCCCCC/C=C\C=C\[C@@](O)CCCCC,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302c9e0>,,<rdkit.Chem.rdchem.Mol object at 0x7a50823e6030>
UNPD_subset_A_6330,O=C1[C@@]2(C)[C@@]3[C@@](C)([C@](O)CC2)[C@]2[C@]4([C@@](O)[C@@]3O1)CC(=C)[C@@](C4)CC2,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302ca50>,C=C1C[C@@]23[CH][C]4OC(=O)C5CC[CH]C([C]45)[C]2CC[C]1C3,<rdkit.Chem.rdchem.Mol object at 0x7a50823e60a0>
UNPD_subset_A_6331,O=C(OC1C(=O)O[C@]2[C@@]34[C@@]1[C@@](C(=O)OC)([C@@](O)[C@](O)[C@@]3[C@]1(C)[C@](C(C)C(=O)C(O)C1)C2)OC4)C=C(C(OC(=O)C)(C)C)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302cac0>,O=C1CCC2[C](C[C]3OC(=O)C[C]4C5[CH][CH][C]2[C@@]34CO5)C1,<rdkit.Chem.rdchem.Mol object at 0x7a50823e6110>
UNPD_subset_A_6332,ClC[C@]1(O)[C@]2C[C@]3([C@]([C@@]4(C)[C@@](C(C)(C)CCC4)CC3)CC2)C1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302cb30>,C1CCC2[C](C1)CC[C@]13CC[C](CC[C]21)C3,<rdkit.Chem.rdchem.Mol object at 0x7a50823e6180>
UNPD_subset_A_6333,O=C(OC[C@]1(OC(=O)C)[C@@](OC(=O)C)[C@](OC[C@@]2[C@@](OC(=O)C)[C@](OC(=O)C)[C@@](OC(=O)C)[C@](OCCCC#CC#C/C=C/C)O2)OC1)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302cba0>,[CH]1[CH][CH][C](CO[C]2[CH]CCO2)O[CH]1,<rdkit.Chem.rdchem.Mol object at 0x7a50823e61f0>
UNPD_subset_A_6334,O=C(O)/C=C/[C@]1(CC)OO[C@@](/C=C(/C[C@](/C=C/CC)CC)\CC)(CC)C1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302cc10>,C1COOC1,<rdkit.Chem.rdchem.Mol object at 0x7a50823e6260>
UNPD_subset_A_6335,O[C@@](C[C@](O)CCCCCCCCC)CC[C@@](O)CCCCCCCCCCCCCC,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302cc80>,,<rdkit.Chem.rdchem.Mol object at 0x7a50823e62d0>
UNPD_subset_A_6336,C(C)[C@]1(C)C[C@]2[C@@](C)([C@@]3[C@](C(C)(C)CCC3)CC2)CC1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302ccf0>,C1CC[C]2[C](C1)CC[C]1CCCCC12,<rdkit.Chem.rdchem.Mol object at 0x7a50823e6340>
UNPD_subset_A_6337,O=C1OC(C)(C)[C@@]2[C@](C)([C@]3[C@@](C)(O[C@](C=C)(C)CC3)CC2)C1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302cd60>,O=C1CC2[C](CCC3OCCC[C]32)CO1,<rdkit.Chem.rdchem.Mol object at 0x7a50823e63b0>
UNPD_subset_A_6338,O[C@]1(C)[C@](C/C=C\2/C(C)(C)[C@]3[C@]([C@@](O)(C)CC3)CC[C@]/2C)[C@]2(C)[C@](OC(C)(C)[C@@](O)CC2)CC1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302cdd0>,[CH]1CCC2[C](C/C=C3\[CH]CC[C]4CCC[C]4C3)CCC[C]2OC1,<rdkit.Chem.rdchem.Mol object at 0x7a50823e6420>
UNPD_subset_A_6339,ON=C1[C@]2(C)[C@@]([C@]3[C@]([C@]4(C)[C@@](C[C@@](O)CC4)CC3)CC2)CC1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302ce40>,N=C1CC[C]2[C]3CC[C]4C[CH]CCC4[C]3CCC21,<rdkit.Chem.rdchem.Mol object at 0x7a50823e6490>
UNPD_subset_A_6340,O[C@](C#CC#C/C=C/[C@](O)CCCCCCC)CC,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302ceb0>,,<rdkit.Chem.rdchem.Mol object at 0x7a50823e6500>
UNPD_subset_A_6341,O[C@]12[C@@]3O[C@]([C@](C)CN3CCC1)CCCCCC[C@@]1(O)[C@@]3O[C@](CCN3CCC1)CCCCCC2,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302cf20>,[CH]1CN2CCCC3CCCCCC[C]4CCN5CCCC(CCCCCC[C]1O[C]32)[C]5O4,<rdkit.Chem.rdchem.Mol object at 0x7a50823e6570>
UNPD_subset_A_6342,O=C1C(C)=C2[C@]3(O)[C@@](C(=C)C[C@@]2(O)C1)CCC(=C)C3,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302cf90>,C=C1CC[C]2C(=C)CC3CC(=O)C=C3C2C1,<rdkit.Chem.rdchem.Mol object at 0x7a50823e65e0>
UNPD_subset_A_6343,O=C1C(=C)[C@]2C[C@@]31[C@@]([C@@]1(C)[C@](C(C)(C)[C@](O)CC1)CC3)CC2,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302d000>,C=C1[C]2CC[C]3C4CC[CH]C[C]4CC[C@]3(C2)C1=O,<rdkit.Chem.rdchem.Mol object at 0x7a50823e6650>
UNPD_subset_A_6344,O(C[C@@]1[C@@](O)[C@](O)[C@@](O)[C@](O[C@@]2C[C@@]3[C@@](C)([C@@]4[C@]([C@]5[C@@](C)([C@]6[C@](C)[C@@]7(O[C@]6C5)OC[C@@](C)CC7)CC4)CC3)CC2)O1)[C@@]1[C@@](O[C@@]2[C@@](O)[C@](O)[C@@](O[C@@]3[C@@](O)[C@](O)[C@@](O)[C@](C)O3)[C@](CO)O2)[C@](O)[C@@](O)[C@](CO)O1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a508302d070>,[CH]1[CH][CH][C](O[C@]2[CH][CH][C@](O[C@]3[CH][CH][CH]O[C@]3OC[C@]3[CH][CH][CH][C@@](O[C]4CCC5[C](CC[C]6[C]5CCC5[C]7[CH][C@@]8(CC[CH]CO8)O[C]7C[C]65)C4)O3)O[CH]2)O[CH]1,<rdkit.Chem.rdchem.Mol object at 0x7a50823e66c0>
