ID,Solvent,SMILES,HBA,HBD,LOGP,TPSA,MW,CSP3,HEAVY,RING,HETATOMS,ROTBONDS,CARBOALICYCLIC,HETEROALICYCLIC,CARBOAROMATIC,HETEROAROMATIC,AROMATIC,a_acid,a_aro,a_base,a_nBr,a_nCl,a_nF,a_nI,a_nN,a_nO,a_nP,b_rotR,chiral
5841,P,O=C(O[C@]1[C@](O)[C@@](O)[C@](O)[C@@](CO)O1)[C@@]12[C@@]([C@@](O)(C)[C@](C)CC1)C=1[C@](C)([C@@]3(C)[C@@]([C@]4(C)[C@]([C@@](C=O)(C)[C@@](O)[C@](O)C4)CC3)CC=1)CC2,11,7,1.6127,194.21001,664.83301,0.8888889,47,6,11,4,5,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0.096153848,17
5842,P,O=C(O)[C@@]12[C@@]([C@@](O)(C)[C@](C)CC1)C=1[C@](C)([C@@]3(C)[C@@]([C@]4(C)[C@]([C@@](C=O)(C)[C@@](O)[C@](O)C4)CC3)CC=1)CC2,5,4,4.3541999,115.06,502.69199,0.86666667,36,5,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.050000001,12
5843,P,O=C(O[C@@]1[C@](C=O)(C)[C@]2[C@@](C)([C@@]3[C@](C)([C@@]4(C)C([C@@]5[C@@](O)(C)[C@](C)CC[C@]5(C(=O)OC)CC4)=CC3)CC2)C[C@]1OC(=O)C)C,8,1,5.5841999,116.2,600.79303,0.82857144,43,5,8,4,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.14893617,12
5844,C,O=C(O)[C@]12C([C@@]3(O)C(=O)C(O)C4[C@](C)([C@]3(C)CC1)CCC1C(C)(C)[C@@](O)[C@](O)C[C@]41C)CC(C)(C)CC2,6,5,3.549,135.28999,520.70697,0.93333334,37,5,7,1,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.024390243,11
5845,C,O=CC(C)=C1[C@@](CCCO)[C@]2([C@](O)(C)CC1)[C@@](O)O[C@@](C=C(C=CC=C(CCC=C(C)C)C)C)C2,5,3,5.7241998,86.989998,486.69299,0.63333333,35,2,5,10,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0.27777779,5
5847,C,O=CC(C)=C1[C@@](CCCO)[C@]2([C@](O)(C)CC1)[C@](O)[C@](C(=CC=CC(=C)CCC=C(C)C)CO)CC2,5,4,4.9700999,97.989998,486.69299,0.63333333,35,2,5,11,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.30555555,5
5848,C,O=CC(C)=C1[C@@](CCCO)[C@@](CCC=C(C(O)CC=C(CCC=C(C)C)C)C)(C)[C@](O)(C)CC1,4,3,6.6118002,77.760002,474.72601,0.69999999,34,1,4,13,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.38235295,4
5853,C,O=C(O[C@@]1C(C)(C)[C@]2[C@@](C)([C@@]3[C@](C)([C@@]4(C)[C@@]5([C@@](OC(=O)C)C3)OC(=O)[C@]3([C@]5CC(C)(C)CC3)CC4)CC2)CC1)C,6,0,7.0207,78.900002,556.784,0.91176468,40,6,6,2,5,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0.088888891,10
5854,C,O=C(O[C@@]1C(C)(C)[C@]2[C@@](C)([C@@]3[C@](C)([C@@]4(C)[C@@]5(C(=O)C3)OC(=O)[C@]3([C@]5CC(C)(C)CC3)CC4)CC2)CC1)C,5,0,6.6581001,69.669998,512.73102,0.90625,37,6,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0.047619049,9
5855,C,BrC1C(=O)[C@]23[C@](C)([C@@]4(C)[C@]1[C@]1(C)[C@](C(C)(C)[C@@](OC(=O)C)CC1)CC4)CC[C@]1(C(=O)O2)[C@]3CC(C)(C)CC1,5,0,7.0314999,69.669998,591.62701,0.90625,38,6,6,1,5,1,0,0,0,0,0,0,1,0,0,0,0,5,0,0.046511628,10
5856,C,O=C(O[C@@]1C(C)(C)[C@]2[C@@](C)(C=3[C@](C)([C@@]4(C)[C@@]5(C(=O)C=3)OC(=O)[C@]3([C@]5CC(C)(C)CC3)CC4)CC2)CC1)C,5,0,6.5781999,69.669998,510.715,0.84375,37,6,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0.047619049,8
5857,C,OC[C@]12[C@]([C@]3(O)[C@](C)([C@@]4(C)C([C@]5(C)[C@](C(C)(C)[C@@](O)CC5)CC4)=C[C@]3O)CC1)CC(C)(C)CC2,4,4,5.2270002,80.919998,474.72601,0.93333334,34,5,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.02631579,9
5858,C,Br[C@@]1[C@@]23[C@](C)([C@@]4(C)[C@@]([C@]5(C)[C@](C(C)(C)[C@@](O)CC5)CC4)C1)CC[C@@]1([C@]2CC(C)(C)CC1)CO3,2,1,7.7550998,29.459999,521.62402,1,33,6,3,0,5,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,10
5859,C,O=C(OC[C@]12[C@](C=3[C@](C)([C@@]4(C)[C@@]([C@]5(C)[C@](C(C)(C)[C@@](OC(=O)C)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)C,4,0,8.2828999,52.599998,526.802,0.88235295,38,5,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.11904762,8
5860,C,O=C(O[C@@]1C(C)(C)[C@]2[C@@](C)([C@@]3[C@](C)([C@@]4(C)[C@]5(OC[C@]6([C@]5CC(C)(C)CC6)CC4)C=C3)CC2)CC1)C,3,0,7.7284999,35.529999,482.74899,0.90625,35,6,3,1,5,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0.050000001,9
5861,C,O=C(OC[C@]12[C@](C=3[C@](C)([C@@]4(C)C([C@]5(C)[C@](C(C)(C)[C@@](OC(=O)C)CC5)CC4)=CC=3)CC1)CC(C)(C)CC2)C,4,0,8.2030001,52.599998,524.78601,0.82352942,38,5,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.11904762,7
5862,C,O=C(OC[C@]12C(=C3[C@](C)([C@@]4(C)[C@@]([C@]5(C)[C@](C(C)(C)[C@@](OC(=O)C)CC5)CC4)C=C3)CC1)CC(C)(C)CC2)C,4,0,8.2030001,52.599998,524.78601,0.82352942,38,5,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.11904762,7
5863,C,O=C(OC)[C@]12[C@](C=3[C@](C)([C@@]4(C)C([C@]5(C)[C@](C(C)(C)[C@@](O)CC5)CC4)=CC=3)CC1)CC(C)(C)CC2,3,1,7.2420998,46.529999,468.72198,0.83870965,34,5,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.052631579,7
5864,C,O=C(OC)[C@]12[C@](C=3[C@](C)([C@@]4(C)C([C@]5(C)[C@](C(C)(C)[C@@](O)[C@](O)C5)CC4)=CC=3)CC1)CC(C)(C)CC2,4,2,6.2129002,66.760002,484.72101,0.83870965,35,5,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.051282052,8
5865,C,O=C(O[C@@]1C(C)(C)[C@]2[C@@](C)(C=3[C@](C)([C@@]4(C)C(=CC=3)[C@]3[C@@](C(=O)OC)(CC4)CCC(C)(C)C3)CC2)C[C@]1OC(=O)C)C,6,0,7.3544998,78.900002,568.79498,0.80000001,41,5,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.13333334,8
5866,C,Br[C@]1[C@]2(C)C([C@@]3(C)[C@@]([C@]4(C)[C@](C(C)(C)[C@@](O)CC4)CC3)C1)=CC[C@]1(C(=O)OC)[C@]2CC(C)(C)CC1,3,1,7.6954002,46.529999,549.63397,0.90322578,35,5,4,1,5,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0.051282052,9
5867,C,Br[C@]1[C@]2(C)C([C@@]3(C)[C@@]([C@]4(C)[C@](C(C)(C)[C@@](OC(=O)C)CC4)CC3)C1)=CC[C@]1(C(=O)OC)[C@]2CC(C)(C)CC1,4,0,8.2662001,52.599998,591.67102,0.87878788,38,5,5,2,5,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0.095238097,9
5868,C,O=C(OC)[C@]12C(C(=C)C3C([C@@]4(C)[C@@]([C@]5(C)[C@](C(C)(C)[C@@](O)CC5)CC4)C3)=CC1)CC(C)(C)CC2,3,1,7.098,46.529999,468.72198,0.83870965,34,5,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.052631579,8
5869,C,O=C(O[C@@]1C(C)(C)[C@]2[C@@](C)([C@@]3[C@](C)(C=4C(C(=C)C5[C@@](C(=O)OC)(CC=4)CCC(C)(C)C5)C3)CC2)CC1)C,4,0,7.6687999,52.599998,510.759,0.81818181,37,5,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.097560972,8
5870,C,BrC1=C2[C@](C)([C@@]3(C)C([C@]4(C)[C@](C(C)(C)[C@@](O)CC4)CC3)=C1)CC[C@]1(C(=O)OC)C2=CC(C)(C)CC1,3,1,7.8848,46.529999,545.60199,0.77419353,35,5,4,1,5,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0.051282052,6
5871,C,BrC1=C2[C@](C)([C@@]3(C)C([C@]4(C)[C@](C(C)(C)[C@@](OC(=O)C)CC4)CC3)=C1)CC[C@]1(C(=O)OC)C2=CC(C)(C)CC1,4,0,8.4555998,52.599998,587.63898,0.75757575,38,5,5,2,5,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0.095238097,6
5872,C,O=C(OC)[C@]12[C@](C(C=CC3=C(C)CC[C@]4C(C)(C)[C@@](O)CC[C@]34C)=C(C)CC1)CC(C)(C)CC2,3,1,7.5523,46.529999,468.72198,0.77419353,34,4,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.10810811,5
5873,C,O=C(OC)[C@]12[C@](C(C=CC3=C(C)CC[C@]4C(C)(C)[C@@](O)[C@](O)C[C@]34C)=C(C)CC1)CC(C)(C)CC2,4,2,6.5230999,66.760002,484.72101,0.77419353,35,4,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.10526316,6
5874,C,O=C(O[C@@]1C(C)(C)[C@]2[C@@](C)(C(C=CC3=C(C)CC[C@]4(C(=O)OC)[C@]3CC(C)(C)CC4)=C(C)CC2)CC1)C,4,0,8.1231003,52.599998,510.759,0.75757575,37,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.15000001,5
5875,C,O=C(O[C@@]1C(C)(C)[C@]2[C@@](C)(C(C=CC3=C(C)CC[C@]4(C(=O)OC)[C@]3CC(C)(C)CC4)=C(C)CC2)C[C@]1OC(=O)C)C,6,0,7.6647,78.900002,568.79498,0.74285716,41,4,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.18181819,6
5878,C,O=C(OC)[C@]12[C@](C(CC=C3C(=C)CC[C@]4C(C)(C)[C@@](O)CC[C@]34C)=C(C)CC1)CC(C)(C)CC2,3,1,7.5523,46.529999,468.72198,0.77419353,34,4,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.10810811,5
5879,C,O=C(OC)[C@]12[C@](C(CC=C3C(=C)CC[C@]4C(C)(C)[C@@](O)[C@](O)C[C@]34C)=C(C)CC1)CC(C)(C)CC2,4,2,6.5230999,66.760002,484.72101,0.77419353,35,4,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.10526316,6
5880,C,O=C(O[C@@]1C(C)(C)[C@]2[C@@](C)(C(=CCC3=C(C)CC[C@]4(C(=O)OC)[C@]3CC(C)(C)CC4)C(=C)CC2)CC1)C,4,0,8.1231003,52.599998,510.759,0.75757575,37,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.15000001,5
5881,C,O=C(O[C@@]1C(C)(C)[C@]2[C@@](C)(C(=CCC3=C(C)CC[C@]4(C(=O)OC)[C@]3CC(C)(C)CC4)C(=C)CC2)C[C@]1OC(=O)C)C,6,0,7.6647,78.900002,568.79498,0.74285716,41,4,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.18181819,6
5882,C,O=C(O[C@@]1C(C)(C)[C@]2[C@@](C)(C=3C(CC4=C(C)CC[C@]5(C(=O)OC)[C@]4CC(C)(C)CC5)CC=3CC2)C[C@]1OC(=O)C)C,6,0,7.4986,78.900002,568.79498,0.80000001,41,5,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.17777778,7
5883,D,S(=O)(=O)(O[C@@]1[C@@](O)[C@](O[C@@]2C(C)(C)[C@]3[C@@](C)([C@@]4[C@](C)([C@@]5(C)[C@@]([C@]6(C)[C@]([C@@](C(=O)C)(C)CC6)[C@@](O)C5)[C@](O)C4)CC3)CC2)OC[C@]1O)O,10,5,3.6598001,180.05,686.90503,0.97142857,47,6,12,5,5,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0.096153848,16
5884,D,O=C(C)[C@@]1(C)[C@]2[C@@](C)([C@@]3[C@](C)([C@@]4(C)[C@@]([C@]5(C)[C@](C(C)(C)[C@@](O[C@]6[C@](O)[C@@](O[C@]7[C@](O)[C@](O)[C@@](O)[C@](C)O7)[C@](O)CO6)CC5)CC4)C[C@]3O)C[C@@]2O)CC1,12,7,2.6845,195.60001,752.98297,0.97560978,53,7,12,5,5,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0.084745765,21
5885,D,O=C(C)[C@@]1(C)[C@]2[C@@](C)([C@@]3[C@](C)([C@@]4(C)[C@@]([C@]5(C)[C@](C(C)(C)[C@@](O[C@]6[C@](O[C@]7[C@](O)[C@](O)[C@@](O)[C@](C)O7)[C@@](O)[C@](O)CO6)CC5)CC4)C[C@]3O)C[C@@]2O)CC1,12,7,2.6845,195.60001,752.98297,0.97560978,53,7,12,5,5,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0.084745765,21
5886,P,O([C@@]1[C@@](O)[C@](O)CO[C@]1O[C@@]1C(C)(C)[C@]2[C@@](C)([C@@]3[C@](C)([C@@]4(C)[C@@]([C@]5(C)[C@](C(=C)CC5)[C@@](O)C4)[C@](O)C3)CC2)CC1)[C@]1[C@](O)[C@](O)[C@@](O)[C@](C)O1,11,7,2.6454,178.53,708.92999,0.94871795,50,7,11,4,5,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0.071428575,20
5887,D,O=C(C)[C@@]1(C)[C@]2[C@@](C)([C@@]3[C@](C)([C@@]4(C)[C@@]([C@]5(C)[C@](C(C)(C)[C@@](O[C@]6[C@](O)[C@@](O)[C@](O)CO6)CC5)CC4)C[C@]3O)C[C@@]2O)CC1,8,5,3.8327,136.67999,606.841,0.97142857,43,6,8,3,5,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0625,16
5889,P,O([C@]1[C@](O)[C@@](O)[C@](O)CO1)[C@@]1C(C)(C)[C@]2[C@@](C)([C@@]3[C@](C)([C@@]4(C)[C@@]([C@]5(C)[C@](C(=C)CC5)[C@@](O)C4)[C@](O)C3)CC2)CC1,7,5,3.7936001,119.61,562.78802,0.93939394,40,6,7,2,5,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0.044444446,15
5890,P,O[C@@]1C(C)(C)[C@]2[C@@](C)([C@@]3[C@](C)([C@@]4(C)[C@@]([C@]5(C)[C@](C(=C)CC5)[C@@](O)C4)[C@](O)C3)CC2)CC1,3,3,5.3302999,60.689999,430.673,0.9285714,31,5,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11
5891,C,O=C(O[C@@]1C(C)(C)[C@]2[C@@](C)([C@@]3[C@](C)([C@@]4(C)C([C@]5(C)[C@](C(C)(C)CCC5)CC4)=CC3)CC2)CC1)CCCCCCCCCCCCCCC,2,0,14.2011,26.299999,665.14398,0.93478262,48,5,2,15,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.30769232,8
5892,C,O=C(O[C@@]1C(C)(C)[C@]2[C@@](C)([C@@]3[C@](C)([C@@]4(C)[C@@]([C@]5[C@@](C)([C@@](C(=C)C)CC5)CC4)CC3)CC2)CC1)CCCCCCCCCCCCCCC,2,0,14.057,26.299999,665.14398,0.93478262,48,5,2,16,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.32692307,10
5893,M,O=C(O)CC[C@@]1[C@](CC)(C)CC[C@@]2[C@]3(C)[C@](C)([C@]4[C@@](C(=O)O)(CC3)CCC(C)(C)C4)CC[C@@]12C,2,2,7.7975001,74.599998,474.72601,0.93333334,34,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.13513513,8
5894,M,O=C(OC[C@]12[C@@](C)([C@@]3[C@](C)([C@]4[C@@](C)([C@@](C)[C@@](O)CC4)CC3)CC1)CC[C@]1(C(=O)O)[C@]2CC(C)(C)CC1)C,4,2,6.8566999,83.830002,516.763,0.9375,37,5,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.097560972,10
5895,M,O=C(OC[C@]12[C@@](C)([C@@]3[C@](C)([C@]4[C@@](C)(C(C)C(=O)CC4)CC3)CC1)CC[C@]1(C(=O)O)[C@]2CC(C)(C)CC1)C,4,1,7.0648999,80.669998,514.74701,0.90625,37,5,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.097560972,9
5896,C,O=C1[C@@]2(CO)[C@](C)([C@]3[C@@](C)(C1)CCC(C)(C)C3)CC[C@]1(C)[C@@]2CC[C@]2(C)C(C)C(=O)CC[C@@]12,3,1,6.6083999,54.369999,456.711,0.93333334,33,5,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.027027028,9
5897,C,O=C1[C@@]2(C)[C@](C)([C@]3[C@@](C)(C1)CCC(C)(C)C3)CC[C@]1(C)[C@@]2[C@](O)C[C@]2(C)C(C)C(=O)CC[C@@]12,3,1,6.6068001,54.369999,456.711,0.93333334,33,5,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10
5898,C,O=C1C(C)[C@]2(C)[C@]([C@@]3(C)[C@@]([C@]4(C)[C@](C)([C@]5[C@@](C)(C[C@@]4O)CC[C@](CO)(C)C5)CC3)CC2)CC1,3,2,6.4001999,57.529999,458.72699,0.96666664,33,5,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.027027028,11
5899,C,O=C1[C@@]2(C)[C@]([C@@]3(C)[C@](C)(C(=O)C2)C=2[C@](C)(C=4C(C(=C)C(O)=C(O)C=4)=CC=2)CC3)CC(C)C1O,5,3,2.8578,94.830002,450.57501,0.5714286,33,5,5,0,4,0,1,0,1,0,0,0,0,0,0,0,0,5,0,0,7
5900,C,O=C(OC[C@@]12[C@@](OC(=O)C)[C@@](O)C[C@@](C)[C@]31[C@](OC(=O)C)[C@](C(C)(C)O3)C[C@@]2OC(=O)c1ccccc1)C,10,1,2.5931001,134.66,532.586,0.64285713,38,4,10,6,2,1,1,0,1,0,6,0,0,0,0,0,0,10,0,0.24390244,8
5901,M,OC[C@@]12[C@@](O)[C@@](O)C[C@@](C)[C@]31[C@](O)[C@](C(C)(C)O3)C[C@@]2O,6,5,-0.98400003,110.38,302.367,1,21,3,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0.043478262,8
5902,C,O=C(O)CC[C@@]1[C@](C=C)(C)CC[C@@]2[C@]3(C)[C@](C)([C@]4[C@@](C)(CC3)CCC(=C)C4)CC[C@@]12C,1,1,8.0388002,37.299999,426.685,0.82758623,31,4,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.11764706,8
5903,C,O[C@]1[C@@]2(C(C)C)O[C@@](C)([C@]3[C@]1[C@@](C)CC3)CC2,2,1,2.9870999,29.459999,238.371,1,17,3,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0.052631579,6
5904,C,O=C(O[C@]1[C@@]2(C(C)C)O[C@@](C)([C@]3[C@]1[C@@](C)CC3)CC2)C,3,0,3.5579,35.529999,280.40799,0.94117647,20,3,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0.13636364,6
5905,C,O=C(OC[C@@]12[C@@](C)OC(=O)C3O[C@]3[C@]1[C@@]1(C)[C@@]([C@]3(C)[C@](C(=O)OC)([C@@]4(O)[C@@](C)(CC3)CCC(=C)C4)CC1)[C@](OC(=O)C)C2)C,10,1,4.0535002,137.96001,616.74799,0.82352942,44,6,10,4,4,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0.14285715,12
5906,C,O=C(OC[C@@]12[C@@](C)OC(=O)C3O[C@]3[C@]1[C@@]1(C)[C@@]([C@]3(C)[C@](C(=O)OC)([C@@]4(O)[C@](C)([C@](OC(=O)C)CC(=C)C4)CC3)CC1)[C@](OC(=O)C)C2)C,12,1,3.5950999,164.25999,674.784,0.80555558,48,6,12,5,4,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0.16981132,13
5907,C,O=C(OC[C@@]12[C@@](C)OC(=O)C3O[C@]3[C@]1[C@@]1(C)[C@@]([C@]3(C)[C@](C(=O)OC)([C@@]4(O)[C@](C)([C@](OC(=O)C)CC(=C)C4)CC3)[C@@](OC(=O)C)C1)[C@](OC(=O)C)C2)C,14,1,3.1366999,190.56,732.82001,0.78947371,52,6,14,6,4,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0.19298245,14
5908,C,O=C(OC[C@]12[C@](O)[C@@](O)[C@@]3[C@]4(C)[C@](O)([C@@]5(O)[C@](C)(C(C(=O)OC)CC(=C)C5)CC4)CC[C@@]3(C)[C@@]1CC[C@](OC(=O)C)[C@@]2C)C,10,4,3.0732,159.82001,620.78003,0.85294116,44,5,10,4,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.14583333,13
5911,C,OC[C@@]1C[C@]2[C@@]3(C)[C@@](C)(C=4[C@](C)(C=5C(C(=C)C(O)=C(O)C=5)=CC=4)CC3)CC[C@@]2(C)CC1,3,3,4.5014,60.689999,422.60901,0.64285713,31,5,3,1,4,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0.028571429,6
5912,C,O=C(OC[C@]1C[C@]2[C@@]3(C)[C@@](C)(C=4[C@](C)(c5c(c(C)c(OC(=O)C)c(OC(=O)C)c5)CC=4)CC3)CC[C@@]2(C)CC1)C,6,0,7.17172,78.900002,550.73602,0.67647058,40,5,6,4,4,0,1,0,1,0,6,0,0,0,0,0,0,6,0,0.15909091,6
5913,C,O=C1c2c(C)c(O)c(O)cc2[C@@]2(C)C([C@]3(C)[C@](C)(C4[C@@](C)(CC3)CCC(=C)C4)CC2)=C1,3,2,6.7494202,57.529999,420.59299,0.60714287,31,5,3,0,4,0,1,0,1,0,6,0,0,0,0,0,0,3,0,0,5
5914,P,O=C1[C@]2(O)[C@@](C)(Oc3c(C)c4C(=O)C=C5[C@]6(C)[C@](C)([C@]7[C@](C)(CC(=O)C(C)C7)CC6)CC[C@@]5(C)c4cc3O2)C=2C([C@@]3(C)C([C@]4(C)[C@](C)([C@]5[C@](C)(CC(=O)C(C)C5)CC4)CC3)=CC=2)=C1,7,1,11.41912,106.97,855.16901,0.6785714,63,11,7,0,9,1,1,0,1,0,6,0,0,0,0,0,0,7,0,0,14
5915,C,O(C)[C@@]12[C@@](C)(Oc3c(C)c4C(=O)C=C5[C@]6(C)[C@](C)([C@]7[C@](C)(CC(=O)C(C)C7)CC6)CC[C@@]5(C)c4cc3O1)C=1C([C@@]3(C)C([C@]4(C)[C@](C)([C@]5[C@](C)(CC(=O)C(C)C5)CC4)CC3)=CC=1)=CC2=O,7,0,12.07322,95.970001,869.19598,0.68421054,64,11,7,1,9,1,1,0,1,0,6,0,0,0,0,0,0,7,0,0.013513514,14
5918,C,O=C1C(O)[C@@]2(C)[C@]([C@@]3(C)[C@@](C)(C=4[C@](C)(c5c(c(C)c6O[C@]7(C)[C@@](O)(C(=O)C=C8[C@@]9(C)C([C@]%10(C)[C@](C)([C@]%11[C@](C)(C(O)C(=O)C(C)C%11)CC%10)CC9)=CC=C78)Oc6c5)C(=O)C=4)CC3)CC2)CC1C,9,3,9.3607197,147.42999,887.16699,0.6785714,65,11,9,0,9,1,1,0,1,0,6,0,0,0,0,0,0,9,0,0,16
5920,C,O=C1C(O)[C@@]2(C)[C@]([C@@]3(C)[C@@](C)(C=4[C@](C)(C=5C([C@@]6(C)[C@@](O)(C(=O)C=5)Oc5c(c(C)c7C(=O)C=C8[C@]9(C)[C@](C)([C@]%10[C@](C)(CC(=O)C(C)C%10)CC9)CC[C@@]8(C)c7c5)O6)=CC=4)CC3)CC2)CC1C,8,2,10.38992,127.2,871.16803,0.6785714,64,11,8,0,9,1,1,0,1,0,6,0,0,0,0,0,0,8,0,0,15
5922,C,O=C1C(O)[C@@]2(C)[C@]([C@@]3(C)[C@@](C)(C=4[C@](C)(c5c(c(C)c6O[C@]7(C)[C@@](O)(C(=O)C=C8[C@@]9(C)C([C@]%10(C)[C@](C)([C@]%11[C@](C)(CC(=O)C(C)C%11)CC%10)CC9)=CC=C78)Oc6c5)C(=O)C=4)CC3)CC2)CC1C,8,2,10.38992,127.2,871.16803,0.6785714,64,11,8,0,9,1,1,0,1,0,6,0,0,0,0,0,0,8,0,0,15
5925,C,O=C(O[C@@]1C(C)(C)[C@]2[C@@](C)([C@@]3[C@](C)([C@@]4(C)[C@@]5([C@@](O)C3)OC(=O)[C@]3([C@]5CC(C)(C)CC3)CC4)CC2)CC1)C,5,1,6.4499002,72.830002,514.74701,0.9375,37,6,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0.047619049,10
5926,A,O=C1O[C@]23C(=O)C=C4[C@](C)([C@]2(C)CC[C@]21[C@]3[C@@](C)[C@](C)CC2)CC[C@]1C(C)(C)[C@@](O)CC[C@]41C,4,1,5.8632998,63.599998,468.67801,0.86666667,34,6,4,0,5,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10
5927,C,O=C1C2[C@@](C)([C@@]3[C@]([C@]4[C@@](C)([C@@]([C@](C)[C@@]5[C@]([C@](CC)C)OC(C)(C)O5)CC4)CC3)C1)C[C@]1OC(C)(C)O[C@]1C2,5,0,7.1566,53.990002,530.78998,0.969697,38,6,5,4,4,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0.093023255,13
5928,C,O=C(O[C@@]1CC=2[C@@](C)([C@@]3[C@]([C@]4[C@@](C)([C@@]([C@](C)[C@@]5[C@]([C@](C(C)C)C)OC(C)(C)O5)CC4)CC3)CC=2)CC1)C,4,0,7.9454002,44.759998,514.79102,0.90909094,37,5,4,5,4,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0.14634146,11
5930,C,O=C1O[C@]2[C@]3(O)[C@]4(C)[C@](C)([C@]5[C@@](C)([C@@](C(C)C)CC5)CC4)CC[C@@]3[C@]31[C@](C(C)(C)CCC3)C2,3,1,6.7642002,46.529999,456.711,0.96666664,33,7,3,1,5,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0.02631579,10
5931,C,O(C)[C@@]1(C)[C@]2(C)[C@]([C@@]3(C)[C@@]([C@]4(C)[C@](C)([C@]5[C@@](C)([C@@](C(C)C)CC5)CC4)CC3)CC2)CC[C@]1O,2,1,7.8737001,29.459999,458.771,1,33,5,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.054054055,11
5932,C,O[C@]1[C@]2[C@@]3(C)[C@@](C)(C=4C([C@]5(C)C(C(C)(C)CCC5)CC=4)=CC3)CC[C@]2(C)[C@@](C(C)C)C1,1,1,7.9449,20.23,424.71301,0.86666667,31,5,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.028571429,8
