ID,SMILES,DATASET,MOL,SCAFFOLD,SCA_MOL
DB09276,SC(C(=O)O)CC(=O)O,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6c890>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232a030>
DB09277,OCC[N+](C)(C)C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6c900>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232a0a0>
DB09278,C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6c970>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232a110>
DB09280,FC1(F)Oc2c(O1)ccc(C1(C(=O)N=C3NC(c4cc(C(=O)O)ccc4)=C(C)C=C3)CC1)c2,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6c9e0>,O=C(N=c1cccc(-c2ccccc2)[nH]1)C1(c2ccc3c(c2)OCO3)CC1,<rdkit.Chem.rdchem.Mol object at 0x7a508232a180>
DB09281,[Si](=O)(O[Si](O[Si](=O)O)(O)O)O,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6ca50>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232a1f0>
DB09282,O=C(OCC)[N-]c1on[n+](N2CCOCC2)c1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6cac0>,c1c[n+](N2CCOCC2)no1,<rdkit.Chem.rdchem.Mol object at 0x7a508232a260>
DB09291,FC(F)(F)c1cc(C(F)(F)F)cc([C@](OC[C@]2(c3ccccc3)NC[C@]3(NC(=O)CC3)CC2)C)c1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6cb30>,O=C1CC[C@]2(CC[C@@](CO[CH]c3ccccc3)(c3ccccc3)NC2)N1,<rdkit.Chem.rdchem.Mol object at 0x7a508232a2d0>
DB09292,O=C(OCC)C(C[C@](NC(=O)CCC(=O)O)Cc1ccc(-c2ccccc2)cc1)C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6cba0>,c1ccc(-c2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232a340>
DB09293,I,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6cc10>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232a3b0>
DB09296,O=C(OC)NC(C(=O)N1C(C(=O)Nc2ccc([C@]3N(c4ccc(C(C)(C)C)cc4)[C@](c4ccc(NC(=O)C5N(C(=O)C(NC(=O)OC)C(C)C)CCC5)cc4)CC3)cc2)CCC1)C(C)C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6cc80>,O=C(Nc1ccc([C@]2CC[C@](c3ccc(NC(=O)C4CCCN4)cc3)N2c2ccccc2)cc1)C1CCCN1,<rdkit.Chem.rdchem.Mol object at 0x7a508232a420>
DB09297,S(=O)(=O)(NC(=O)[C@]12NC(=O)C3N(C(=O)C(NC(=O)c4ncc(C)nc4)CCCCC/C=C\[C@@]1C2)C[C@](Oc1nc2c(c4c1cccc4)cccc2)C3)C1CC1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6ccf0>,O=C(NC1CCCCC/C=C\[C]2C[C@@]2(C(=O)NS(=O)(=O)C2CC2)NC(=O)C2C[C](Oc3nc4ccccc4c4ccccc34)CN2C1=O)c1cnccn1,<rdkit.Chem.rdchem.Mol object at 0x7a508232a490>
DB09299,[P@@](=O)(Oc1ccccc1)(NC(C(=O)OC(C)C)C)CO[C@@](Cn1c2N=CNC(=N)c2nc1)C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6cd60>,N=c1[nH]cnc2c1ncn2C[CH]OC[PH](=O)Oc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232a500>
DB09300,O=C(OC1C[C@@]2[N+](CCCC)(C)[C@@]([C@]3O[C@@]23)C1)C(CO)c1ccccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6cdd0>,O=C(Cc1ccccc1)OC1C[C]2[NH2+][C](C1)[C]1O[C]21,<rdkit.Chem.rdchem.Mol object at 0x7a508232a570>
DB09313,Ic1c(N(C(=O)C)C)c(I)c(C(=O)NC)c(I)c1C(=O)NCC(=O)Nc1c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c1I,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6ce40>,O=C(CNC(=O)c1ccccc1)Nc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232a5e0>
DB09319,O=C(Oc1cc2c(cc1)CCC2)C(C(=O)NC1C(=O)N2C(C(=O)O)C(C)(C)SC12)c1ccccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6ceb0>,O=C(NC1C(=O)N2CCSC12)C(C(=O)Oc1ccc2c(c1)CCC2)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232a650>
DB09324,O=C(O)C1C(C)(C)S(=O)(=O)[C@]2N1C(=O)C2,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6cf20>,O=C1C[C]2N1CCS2(=O)=O,<rdkit.Chem.rdchem.Mol object at 0x7a508232a6c0>
DB09326,N,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6cf90>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232a730>
DB09330,O=C(Nc1c(N(CCN(C)C)C)cc(OC)c(N=C2N=C(c3c4c(n(C)c3)cccc4)C=CN2)c1)C=C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6d000>,c1ccc(N=c2nc(-c3c[nH]c4ccccc34)cc[nH]2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232a7a0>
DB09332,[P+]([OH0])(=O)(Oc1c(C)cc(O[P+]([OH0])(=O)[O-])c2c1cccc2)[O-],FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6d070>,c1ccc2ccccc2c1,<rdkit.Chem.rdchem.Mol object at 0x7a508232a810>
DB09333,Ic1c(N=CN(C)C)c(I)cc(I)c1CCC(=O)O,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6d0e0>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232a880>
DB09335,Fc1c(N2c3nc(N4C[C@]5C(NC(=O)C(NC(=O)C(N)C)C)[C@]5C4)c(F)cc3C(=O)C(C(=O)O)=C2)ccc(F)c1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6d150>,O=c1ccn(-c2ccccc2)c2nc(N3C[C]4C[C]4C3)ccc12,<rdkit.Chem.rdchem.Mol object at 0x7a508232a8f0>
DB09340,Ic1c(NC(=O)CCC)c(I)cc(I)c1CC(C(=O)O)CC,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6d1c0>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232a960>
DB09342,O=C(OCCN(CC)CC)c1c(OCCC)cc(N)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6d230>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232a9d0>
DB09343,ClC=1C(=O)NC(=O)NC=1CN1C(=N)CCC1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6d2a0>,N=C1CCCN1Cc1cc(=O)[nH]c(=O)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x7a508232aa40>
DB09345,O(CCCC)c1ccc(OCCCN2CCOCC2)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6d310>,c1ccc(OCCCN2CCOCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232aab0>
DB09346,Ic1c(N(C(=O)C)C)c(I)c(C(=O)O)c(I)c1NC(=O)C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6d380>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232ab20>
DB09348,O=C1OCC1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6d3f0>,O=C1CCO1,<rdkit.Chem.rdchem.Mol object at 0x7a508232ab90>
DB09350,O(CCOCCCC)CCOCc1c(CCC)cc2OCOc2c1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6d460>,c1ccc2c(c1)OCO2,<rdkit.Chem.rdchem.Mol object at 0x7a508232ac00>
DB09352,Oc1ccc(CC(N)C)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6d4d0>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232ac70>
DB09353,S1SSSSSSS1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6d540>,S1SSSSSSS1,<rdkit.Chem.rdchem.Mol object at 0x7a508232ace0>
DB09355,S(=O)(=O)(NC(=O)c1ccccc1)c1ccc(N)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6d5b0>,O=C(NS(=O)(=O)c1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232ad50>
DB09357,O=C(C(CO)(C)C)C(O)NCCCO,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6d620>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232adc0>
DB09364,O=C(O)COc1c(C(=O)NCC(OCCOC)C)cccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6d690>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232ae30>
DB09366,IC=1C(=O)C(I)=CN(CC(=O)OCCC)C=1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6d700>,O=c1cc[nH]cc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232aea0>
DB09370,[P+]([OH0])(=O)(O)[O-],FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6d770>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232af10>
DB09372,O=C(OC[C@@]1[C@@](OC(=O)c2cc(OC(=O)c3cc(O)c(O)c(O)c3)c(O)c(O)c2)[C@](OC(=O)c2cc(OC(=O)c3cc(O)c(O)c(O)c3)c(O)c(O)c2)[C@@](OC(=O)c2cc(OC(=O)c3cc(O)c(O)c(O)c3)c(O)c(O)c2)C(OC(=O)c2cc(OC(=O)c3cc(O)c(O)c(O)c3)c(O)c(O)c2)O1)c1cc(OC(=O)c2cc(O)c(O)c(O)c2)c(O)c(O)c1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6d7e0>,O=C(OC[C@]1OC(OC(=O)c2cccc(OC(=O)c3ccccc3)c2)[C@](OC(=O)c2cccc(OC(=O)c3ccccc3)c2)[C@@](OC(=O)c2cccc(OC(=O)c3ccccc3)c2)[C@]1OC(=O)c1cccc(OC(=O)c2ccccc2)c1)c1cccc(OC(=O)c2ccccc2)c1,<rdkit.Chem.rdchem.Mol object at 0x7a508232af80>
DB09374,S(=O)(=O)(O)CCCC[N+]1=C(/C=C/C=C/C=C/C=C/2\N(CCCCS(=O)(=O)O)c3c(C\2(C)C)c2c(cc3)cccc2)C(C)(C)c2c3c(ccc12)cccc3,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6d850>,C(/C=C/C=C/C=C/C1=[NH+]c2ccc3ccccc3c2C1)=C1\Cc2c(ccc3ccccc23)N1,<rdkit.Chem.rdchem.Mol object at 0x7a508232aff0>
DB09376,O=C(OCCNC(=O)C[n+]1ccccc1)CCCCCCCCCCC,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6d8c0>,c1cc[nH+]cc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232b060>
DB09377,O=C(OCCNC(=O)C[n+]1ccccc1)CC,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6d930>,c1cc[nH+]cc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232b0d0>
DB09378,FC1C=2[C@@](C)([C@]3[C@@](O)C[C@]4(C)[C@@](O)(C(=O)CO)CC[C@]4[C@@]3C1)C=CC(=O)C=2,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6d9a0>,O=C1C=CC2[C]3[CH]CC4CCC[C]4[C]3CCC2=C1,<rdkit.Chem.rdchem.Mol object at 0x7a508232b140>
DB09382,Ic1c(C(=O)NCC(=O)O)cccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6da10>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232b1b0>
DB09383,O=C(CO)[C@]1(O)[C@]2(C)[C@]([C@]3C([C@]4(C)C(=CC3)CC(=O)C=C4)C(=O)C2)C[C@@]1C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6da80>,O=C1C=CC2C(=CC[C]3[C]4C[CH]CC4CC(=O)C32)C1,<rdkit.Chem.rdchem.Mol object at 0x7a508232b220>
DB09388,Ic1c(O)c(I)cc2C(c3c(Cl)c(Cl)c(Cl)c(Cl)c3C(=O)O)=C3C(=C(I)C(=O)C(I)=C3)Oc12,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6daf0>,O=c1ccc2c(-c3ccccc3)c3ccccc3oc-2c1,<rdkit.Chem.rdchem.Mol object at 0x7a508232b290>
DB09394,[P+]([OH0])(=O)(O)[O-],FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6db60>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232b300>
DB09398,F,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6dbd0>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232b370>
DB09400,[Se](CCC(N)C(=O)O)C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6dc40>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232b3e0>
DB09401,O[C@]1[C@]2OC[C@](O)[C@]2OC1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6dcb0>,[CH]1CO[C]2[CH]CO[C]12,<rdkit.Chem.rdchem.Mol object at 0x7a508232b450>
DB09403,Ic1c(N(C(=O)C)CC(C(=O)O)C)c(I)cc(I)c1N,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6dd20>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232b4c0>
DB09415,O[C@@]([C@](O)[C@@](O)CNC)[C@](O)CO,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6dd90>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232b530>
DB09418,[Cl+3](O)(O)(O)O,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6de00>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232b5a0>
DB09419,O=C(C(O)CO)C(O)CO,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6de70>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232b610>
DB09420,I,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6dee0>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232b680>
DB09421,O=C(C(NC(O)c1[nH]c(O)cc1)Cc1[nH]cnc1)N1C(C(=O)N)CCC1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6df50>,O=C(C(Cc1cnc[nH]1)NCc1ccc[nH]1)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x7a508232b6f0>
DB09448,Ic1c(C(=O)NCC(=O)O)cccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6dfc0>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232b760>
DB09462,OC(CO)CO,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6e030>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232b7d0>
DB09473,Oc1c2ncccc2ccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6e0a0>,c1ccc2ncccc2c1,<rdkit.Chem.rdchem.Mol object at 0x7a508232b840>
DB09477,O=C(O)C(NC(C(=O)N1C(C(=O)O)CCC1)C)CCc1ccccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6e110>,O=C(CNCCCc1ccccc1)N1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x7a508232b8b0>
DB09480,Ic1ccc(CC(NC(C)C)C)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6e180>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232b920>
DB09484,[P+](F)([OH0])(=O)[O-],FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6e1f0>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232b990>
DB09487,Ic1c(N(C(=O)CC(=O)N(C)c2c(I)c(C(=O)NC(C(O)CO)CO)c(I)c(C(=O)NC(C(O)CO)CO)c2I)C)c(I)c(C(=O)NC(C(O)CO)CO)c(I)c1C(=O)NC(C(O)CO)CO,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6e260>,O=C(CC(=O)Nc1ccccc1)Nc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232ba00>
DB09488,O=C(O)/C=C/c1nc(/C(=C/CN2CCCC2)/c2ccc(C)cc2)ccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6e2d0>,C(\CN1CCCC1)=C(\c1ccccc1)c1ccccn1,<rdkit.Chem.rdchem.Mol object at 0x7a508232ba70>
DB09494,OCCCCCCCCCCCCCCCC,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6e340>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232bae0>
DB09495,O=C(CC(=O)c1ccc(C(C)(C)C)cc1)c1ccc(OC)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6e3b0>,O=C(CC(=O)c1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232bb50>
DB09496,O=C(OCC(CCCC)CC)/C=C/c1ccc(OC)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6e420>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232bbc0>
DB09499,S(=S)(=O)(O)O,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6e490>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232bc30>
DB09502,FC(C=O)[C@@](O)[C@](O)[C@](O)CO,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6e500>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232bca0>
DB09510,O=C(N)N,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6e570>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232bd10>
DB09512,[Si](O[Si](C)(C)C)(OC)(C)C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6e5e0>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232bd80>
DB09513,O=C(N)N,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6e650>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232bdf0>
DB09516,O(C)c1ccc(O)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6e6c0>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232be60>
DB09526,Oc1ccc(O)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6e730>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232bed0>
DB09531,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6e7a0>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232bf40>
DB09534,S(=O)(=O)(O)CC12C(=O)C(=Cc3ccc(C=C4C(=O)C5(CS(=O)(=O)O)C(C)(C)C4CC5)cc3)C(C1(C)C)CC2,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6e810>,O=C1C(=Cc2ccc(C=C3C(=O)C4CCC3C4)cc2)C2CCC1C2,<rdkit.Chem.rdchem.Mol object at 0x7a508232c040>
DB09535,O=C(OCC(CCCC)CC)C(C#N)=C(c1ccccc1)c1ccccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6e880>,C=C(c1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232c0b0>
DB09543,O=C(OC)c1c(O)cccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6e8f0>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232c120>
DB09546,Ic1cc(CNC(=N)N)ccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6e960>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232c190>
DB09552,O(C)c1ccc(CN(CC[N+](CCCCCCCCCCCCCCCC)(C)C)c2ncccn2)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6e9d0>,c1ccc(CNc2ncccn2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232c200>
DB09561,[P+]([OH0])(=O)(OCC(O)CO)[O-],FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6ea40>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232c270>
DB09570,Clc1c(C(=O)NCC(=O)N[C@@](CC(C)C)B(O)O)cc(Cl)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6eab0>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232c2e0>
DB11062,O=C(OCC(CCCC)CC)c1c(O)cccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6eb20>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232c350>
DB11064,O=C(OC1CC(C)(C)CC(C)C1)c1c(O)cccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6eb90>,O=C(OC1CCCCC1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232c3c0>
DB11068,[Se](=O)(=O)(O)O,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6ec00>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232c430>
DB11071,O=C(Oc1ccccc1)c1c(O)cccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6ec70>,O=C(Oc1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232c4a0>
DB11072,F,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6ece0>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232c510>
DB11073,C(CCCCCCCC)CCCCCCC[n+]1ccccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6ed50>,c1cc[nH+]cc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232c580>
DB11079,OCCN(CCO)CCO,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6edc0>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232c5f0>
DB11085,Oc1cc(O)ccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6ee30>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232c660>
DB11089,S(=O)(=O)(O)C(C(=O)OCC(CCCC)CC)CC(=O)OCC(CCCC)CC,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6eea0>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232c6d0>
DB11091,OO,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6ef10>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232c740>
DB11096,O=C(OC1C(C(C)C)CCC(C)C1)c1c(N)cccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6ef80>,O=C(OC1CCCCC1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232c7b0>
DB11100,O=C(NC1=C(O)NC(=O)N1)N,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6eff0>,O=c1[nH]cc[nH]1,<rdkit.Chem.rdchem.Mol object at 0x7a508232c820>
DB11102,O=C(O)C(NC(=O)C)Cc1ccc(O)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6f060>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232c890>
DB11104,S(F)(F)(F)(F)(F)F,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6f0d0>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232c900>
DB11115,S(=O)(=O)(O)c1cc2nc(-c3ccccc3)[nH]c2cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6f140>,c1ccc(-c2nc3ccccc3[nH]2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232c970>
DB11117,O=C(O)CCCCCCCCC=C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6f1b0>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232c9e0>
DB11121,Clc1c(C)cc(O)cc1C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6f220>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232ca50>
DB11123,ClO,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6f290>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232cac0>
DB11125,O(CCOc1ccc(C(CC(C)(C)C)(C)C)cc1)CC[N+](Cc1ccccc1)(C)C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6f300>,c1ccc(C[NH2+]CCOCCOc2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232cb30>
DB11126,O=C(C(O)C(O)C(O)O)[C@](O)CO,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6f370>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232cba0>
DB11127,[Se](=O)(O)O,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6f3e0>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232cc10>
DB11132,[Si](=O)=O,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6f450>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232cc80>
DB11135,[Se],FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6f4c0>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232ccf0>
DB11142,[Se](CCC(N)C(=O)O)C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6f530>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232cd60>
DB11148,O=C(OCCCC)c1ccc(N)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6f5a0>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232cdd0>
DB11155,Clc1c(Cl)ccc(NC(=O)Nc2ccc(Cl)cc2)c1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6f610>,O=C(Nc1ccccc1)Nc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232ce40>
DB11156,C(=C/C=1N(C)CCCN=1)\c1sccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6f680>,C(=C/c1cccs1)\C1=NCCCN1,<rdkit.Chem.rdchem.Mol object at 0x7a508232ceb0>
DB11157,Oc1c2c(O)cccc2cc2c1c(O)ccc2,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6f6f0>,c1ccc2cc3ccccc3cc2c1,<rdkit.Chem.rdchem.Mol object at 0x7a508232cf20>
DB11159,[S-2],FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6f760>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232cf90>
DB11160,O(CCN(C)C)c1c(Cc2ccccc2)cccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6f7d0>,c1ccc(Cc2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232d000>
