ID,SMILES,DATASET,HBA,HBD,LOGP,TPSA,MW,CSP3,HEAVY,RING,HETATOMS,ROTBONDS,CARBOALICYCLIC,HETEROALICYCLIC,CARBOAROMATIC,HETEROAROMATIC,AROMATIC,ACID_ATOMS,AROM_ATOMS,BASIC_ATOMS,BROMINE,CHLORINE,FLUORINE,IODINE,NITROGEN,OXYGEN,PHOSPHORUS,FRACROTBOND,CHIRALCENTERS,HALOGEN
UNPD_subset_A_1,O=C1c2c(O[C@]3[C@](O)[C@@](O)[C@](O)[C@@](CO)O3)c(O)c(C)cc2C(=O)c2c1c(O)cc(O)c2,UNPD-A,11,7,-0.93408,194.21001,448.38,0.33333334,32,4,11,3,1,1,2,0,2,0,12,0,0,0,0,0,0,11,0,0.085714288,5,0
UNPD_subset_A_2,N(CCCCNCCCCNCCCCN)(CCCCNCCCCN)CCCCN,UNPD-A,7,6,1.6145,117.39,443.76901,1.0,31,0,7,27,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.89999998,0,0
UNPD_subset_A_3,O=C1N(C)/C(=N/C)/N(C)C1=Cc1c2c([nH]c1)cccc2,UNPD-A,2,1,1.8983999,51.700001,268.32001,0.2,20,3,5,1,0,1,1,1,2,0,9,0,0,0,0,0,4,1,0,0.045454547,0,0
UNPD_subset_A_4,O=C(O[C@]1[C@]2[C@@](C)([C@@](C)CC1)CC(=O)C2)C(=CC)C,UNPD-A,3,0,3.2797,43.369999,264.36499,0.75,19,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.15000001,4,0
UNPD_subset_A_5,Cc1ccccc1,UNPD-A,0,0,1.99502,0.0,92.140999,0.14285715,7,1,0,0,0,0,1,0,1,0,6,0,0,0,0,0,0,0,0,0.0,0,0
UNPD_subset_A_6,O=C(O[C@]1[C@](C)[C@]2(C)C(=CC1)CC(=O)C(C(O)(C)C)=C2)C(=CC)C,UNPD-A,4,1,3.507,63.599998,332.44,0.60000002,24,2,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.16,3,0
UNPD_subset_A_7,O(C)c1c(O)cccc1C=1Oc2c(OC)c(OC)cc(O)c2C(=O)C=1,UNPD-A,7,2,2.8970001,98.360001,344.319,0.16666667,25,3,7,4,0,0,2,1,3,0,12,0,0,0,0,0,0,7,0,0.14814815,0,0
UNPD_subset_A_8,O(C)C=1C(=O)c2c(O)c(c(C)cc2C(=O)C=1)C=1C(=O)c2c(c(O)cc(C)c2)C(=O)C=1,UNPD-A,7,2,3.08654,117.97,404.37399,0.13043478,30,4,7,2,2,0,2,0,2,0,12,0,0,0,0,0,0,7,0,0.060606062,0,0
UNPD_subset_A_9,O=C1[C@]2(C)[C@@](O)([C@]3(C)[C@@](C)O3)O[C@@]3[C@@]2C(O1)=CC(C)=C1O[C@@](C)(C(=O)C1)C3,UNPD-A,7,1,1.7402,94.589996,376.405,0.69999999,27,5,7,1,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0.032258064,7,0
UNPD_subset_A_10,O=C(O[C@]1[C@]2(C)[C@](O)([C@@](O)C)CC[C@]2(O)[C@@]2(O)[C@@]([C@]3(C)C(=CC2)C[C@@](O)CC3)C1)c1ccccc1,UNPD-A,7,5,2.4872999,127.45,486.60501,0.6785714,35,5,7,3,4,0,1,0,1,0,6,0,0,0,0,0,0,7,0,0.1025641,9,0
UNPD_subset_A_11,O=C(O[C@]1[C@]2(C)[C@](O)(C(=O)C)CC[C@]2(O)[C@@]2(O)[C@@]([C@]3(C)C(=CC2)C[C@@](O[C@@]2O[C@](C)[C@@](O[C@@]4O[C@](C)[C@@](O[C@@]5O[C@@](C)[C@](O[C@@]6O[C@](C)[C@@](O[C@@]7O[C@@](C)[C@](O)[C@](OC)C7)[C@@](OC)C6)[C@](OC)C5)[C@](OC)C4)[C@@](O)C2)CC3)C1)C=C(C(C)C)C,UNPD-A,22,5,5.0054002,273.73999,1197.46,0.90322578,84,9,22,18,4,5,0,0,0,0,0,0,0,0,0,0,0,22,0,0.20652173,28,0
UNPD_subset_A_12,O=C(/C=C/c1c(OC)ccc2c1OC(=O)CC2)C,UNPD-A,4,0,2.1489999,52.599998,246.26199,0.2857143,18,2,4,3,0,1,1,0,1,0,6,0,0,0,0,0,0,4,0,0.15789473,0,0
UNPD_subset_A_13,O=C1[C@]2(C)O[C@]3C(C)C(=O)O[C@]3[C@@]2[C@@]2[C@@]3(O)C(=O)C4[C@@](O)C[C@]5C(C)(C)O[C@]6[C@@]5(OC(=O)C6)C[C@@]4(O3)CC[C@]12C,UNPD-A,11,2,0.59750003,154.89,560.59601,0.86206895,40,8,11,0,2,6,0,0,0,0,0,0,0,0,0,0,0,11,0,0.0,14,0
UNPD_subset_A_14,O=C1O[C@@]23C(=C1)CC[C@@](N1[C@]2CCC1)C3,UNPD-A,3,0,1.2388999,29.540001,205.257,0.75,15,4,3,0,1,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0.0,3,0
UNPD_subset_A_15,O=C1OC=C([C@@]2[C@]3(C)[C@@](O)([C@]4[C@@]([C@@]5(C)[C@](O)C[C@](O)C[C@]5CC4)CC3)CC2)C=C1,UNPD-A,5,3,3.2126999,90.900002,402.53101,0.79166669,29,5,5,1,4,0,0,1,1,0,0,0,0,0,0,0,0,5,0,0.030303031,9,0
UNPD_subset_A_16,O=C(O[C@@]1[C@@]2(C)C(C)(C)[C@@](C1)CC2)C=Cc1c(OC)cc(O)cc1,UNPD-A,4,1,4.1719999,55.759998,330.42401,0.55000001,24,3,4,4,2,0,1,0,1,0,6,0,0,0,0,0,0,4,0,0.1923077,3,0
UNPD_subset_A_17,O=C1C2[C@@](C)([C@]3(C)C([C@@]4([C@](C)CC(=O)O4)CC3)=C1)CC[C@]1C(C)(C)C(=O)CC[C@]21C,UNPD-A,4,0,5.0453,60.439999,412.57001,0.80769229,30,5,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,7,0
UNPD_subset_A_18,O=C1C(=C(C)C)C=C(C2C3[C@](C)([C@@]4(C)[C@@](C5=C(C(C)(C)[C@]6O[C@@]5CC6)CC4)CC3)CC2)C1,UNPD-A,2,0,7.3485999,26.299999,434.664,0.76666665,32,6,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0.027027028,7,0
UNPD_subset_A_19,O=C(O[C@]1[C@]2(C)[C@](OC(=O)C)C[C@@]3[C@@](C)(O3)[C@]2[C@@](O)[C@@]23[C@@](C)(C(=O)O[C@@]2/C=C(/C)\C[C@@]1OC(=O)C)O3)C,UNPD-A,11,1,1.1292,150.49001,522.547,0.76923078,37,5,11,3,2,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0.14634146,11,0
UNPD_subset_A_20,O=C(O[C@]1[C@@](O)(C(=O)C=C(C)C)C(C)(C)C=C1C)C,UNPD-A,4,1,2.1705999,63.599998,266.33701,0.60000002,19,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.21052632,2,0
UNPD_subset_A_21,O=C1[C@]23[C@](C(C)(C)C(=C)C2)C[C@]2(OCOC2=C1)C3,UNPD-A,3,0,2.5785999,35.529999,246.306,0.66666669,18,4,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,3,0
UNPD_subset_A_22,O(C)c1cc(O)c-2c(C(=O)c3c(O)c(O)ccc-23)c1,UNPD-A,5,3,2.0234001,86.989998,258.229,0.071428575,19,3,5,1,1,0,2,0,2,0,12,0,0,0,0,0,0,5,0,0.047619049,0,0
UNPD_subset_A_23,C[C@@]1O[C@]2(OCCCCC2)CCC1,UNPD-A,2,0,2.8622999,18.459999,184.27901,1.0,13,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,2,0
UNPD_subset_A_24,CC1(C)S[C@@]2[C@](C)C[C@]1CC2,UNPD-A,1,0,3.3166001,0.0,170.321,1.0,11,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0
UNPD_subset_A_25,O=C1C(C)(C)O[C@@]2[C@](C)([C@@](C)([C@@]3[C@@](O)C[C@]4([C@@]5(C)[C@@](OC(C)(C)C(=O)CC5)CC[C@@]4C)O3)CC2)CC1,UNPD-A,6,1,5.171,82.059998,504.70801,0.93333334,36,5,6,1,2,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0.025,9,0
UNPD_subset_A_26,O=C(Oc1c(-c2c(OC(=O)C)ccc(C=3Oc4c(c(OC(=O)C)cc(OC(=O)C)c4)C(=O)C=3)c2)c2OC(c3ccc(OC)cc3)=CC(=O)c2c(OC(=O)C)c1)C,UNPD-A,15,0,6.5355,201.14999,762.67603,0.14634146,56,6,15,9,0,0,4,2,6,0,24,0,0,0,0,0,0,15,0,0.22950819,0,0
UNPD_subset_A_27,O=C1N2[C@@](c3[nH]c4c(c3CC2)cccc4)Cc2c([C@@](O)C)cncc12,UNPD-A,3,2,2.9119,69.220001,333.39099,0.30000001,25,5,5,1,0,2,1,2,3,0,15,0,0,0,0,0,3,2,0,0.034482758,2,0
UNPD_subset_A_28,O(C)c1c(O)c(OC)cc(C2Oc3c(O)c(O)ccc3C(=O)C2)c1,UNPD-A,7,3,2.5271001,105.45,332.30801,0.23529412,24,3,7,3,0,1,2,0,2,0,12,0,0,0,0,0,0,7,0,0.11538462,1,0
UNPD_subset_A_29,O(c1[nH]c(O)c(C)c1)c1[nH]c(O)c(C)c1,UNPD-A,3,4,2.1631401,81.269997,208.217,0.2,15,2,5,2,0,0,0,2,2,0,10,0,0,0,0,0,2,3,0,0.125,0,0
UNPD_subset_A_30,O=C(O[C@@]1[C@@](C)[C@](C)CC2(c3c(OC)c(OC)c(OC)cc13)C=C(OC)C(=O)C(OC)=C2)C,UNPD-A,8,0,3.8736,89.519997,460.52301,0.51999998,33,3,8,6,2,0,1,0,1,0,6,0,0,0,0,0,0,8,0,0.2,3,0
UNPD_subset_A_31,O=C1c2c(O)[nH]c(O)c2Cc2ccc(OC3C4C1C(C=C)C=CC4[C@]1[C@]3CC[C@@](C)C1)cc2,UNPD-A,4,3,5.2470002,82.550003,445.55899,0.4642857,33,7,5,1,3,2,1,1,2,0,11,0,0,0,0,0,1,4,0,0.02631579,8,0
UNPD_subset_A_32,O=C(O[C@@](C=C(C)C)[C@@](OC(=O)C)[C@](C)[C@]1[C@@](O)[C@@]2C(C)=CC[C@]2C(=C)[C@](O)C1)C,UNPD-A,6,2,3.3324001,93.059998,420.54599,0.66666669,30,2,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.25806451,8,0
UNPD_subset_A_33,O=C1O[C@@]2[C@@]3(C)[C@]4[C@](C)([C@](C)C2)CC=C2[C@](OC=C2)O[C@@]4CCC13,UNPD-A,4,0,3.5757,44.759998,330.42401,0.75,24,5,4,0,2,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,8,0
UNPD_subset_A_34,O(C)c1c2c(O)c3C(=O)OC(C)=Cc3c(O)c2cc(OC)c1,UNPD-A,6,2,2.6830201,89.129997,302.28201,0.1875,22,3,6,2,0,0,2,1,3,0,10,0,0,0,0,0,0,6,0,0.083333336,0,0
UNPD_subset_A_35,O=C1C(C)=C(C)Nc2c1cccc2,UNPD-A,1,1,2.1449399,32.860001,173.215,0.18181819,13,2,2,0,0,0,1,1,2,0,6,0,0,0,0,0,1,1,0,0.0,0,0
UNPD_subset_A_36,O=C(Oc1c2C(=O)c3c(N(C)c2cc(OC)c1)cccc3)C,UNPD-A,5,0,2.6256001,57.529999,297.31,0.17647059,22,3,5,2,0,0,2,1,3,0,12,0,0,0,0,0,1,4,0,0.125,0,0
UNPD_subset_A_37,O(C(c1nccc2c1cc(O)c(OC)c2)c1ccc(O)cc1)C,UNPD-A,5,2,3.3903999,71.809998,311.33701,0.16666667,23,3,5,4,0,0,2,1,3,0,16,0,0,0,0,0,1,4,0,0.16,1,0
UNPD_subset_A_38,O=C1C=C2[C@@]3(O)[C@@](C)([C@@](O)CC3)CCC2[C@]2(C)C1C[C@@](O)[C@@](O)C2,UNPD-A,5,4,0.9357,97.989998,336.42801,0.84210527,24,4,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,8,0
UNPD_subset_A_39,O=C(O[C@]1/C=C(\C)/C[C@@](OC(=O)C)[C@]2C(=C)C(=O)O[C@@]2/C=C(\C)/C1)C,UNPD-A,6,0,2.6340001,78.900002,348.39499,0.52631581,25,2,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0.15384616,4,0
UNPD_subset_A_40,O=C(O)C1CN[C@]2([C@@](C)[C@@]3[C@@]4(C)[C@](O)C[C@@]5[C@]6(C)C(=CC[C@]5[C@]4C[C@@]3O2)C[C@@](O)CC6)CC1,UNPD-A,5,4,3.3224001,99.019997,459.62701,0.8888889,33,6,6,1,4,2,0,0,0,0,0,0,0,0,0,0,1,5,0,0.02631579,12,0
UNPD_subset_A_41,O=C1O[C@@](C)[C@@]2[C@]31[C@]([C@]1[C@@]([C@]4(C)C(=CC1)CC(=O)CC4)CC3)CC2,UNPD-A,3,0,4.0598998,43.369999,328.452,0.80952382,24,5,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,7,0
UNPD_subset_A_42,O=C1C(=O)CC2[C@@](C)([C@@]3C([C@]4[C@](C)([C@@](O)C3)[C@]3[C@](C)[C@@]5(O[C@]3C4)OC[C@](C)CC5)=CC2)C1,UNPD-A,5,1,4.0718999,72.830002,442.59601,0.85185188,32,6,5,0,4,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,11,0
UNPD_subset_A_43,O([C@](C)c1ccc(O)cc1)C,UNPD-A,2,1,2.0996001,29.459999,152.19299,0.33333334,11,1,2,2,0,0,1,0,1,0,6,0,0,0,0,0,0,2,0,0.18181819,1,0
UNPD_subset_A_44,O=C(O[C@@]1C(=C)[C@@]2C[C@@]3(O)[C@]45[C@](OC(=O)C)[C@@](OC(=O)c6ccccc6)C[C@]6(C)[C@]4[C@]4N([C@@]5[C@]([C@@]13C4)C2)C6)C,UNPD-A,8,1,2.8852,102.37,533.62097,0.64516127,39,10,8,4,6,3,1,0,1,0,6,0,0,0,0,0,1,7,0,0.15217391,12,0
UNPD_subset_A_45,O=C(OC1C(=O)[C@@]2(C)C3=C(C(=O)C(=O)C2C(=O)[C@]21[C@@](C)C2)C(C)(C)C=CC3)C,UNPD-A,6,0,2.1531,94.580002,384.42801,0.59090906,28,4,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.064516127,5,0
UNPD_subset_A_46,O=C1C(C)[C@@]2[C@@](O)CC(=C)[C@]3[C@](C(=C)[C@@](O)C3)[C@]2O1,UNPD-A,4,2,1.0381,66.760002,264.32101,0.66666669,19,3,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,7,0
UNPD_subset_A_47,O(C)[C@]1[C@](O)[C@@](O)[C@](O)CO1,UNPD-A,5,3,-1.9282,79.150002,164.157,1.0,11,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0.090909094,4,0
UNPD_subset_A_48,O=C1C(=C)[C@]2[C@@](O)[C@]3[C@@](O)(C)C[C@](O)[C@@]3C(C)=C[C@]2O1,UNPD-A,5,3,0.153,86.989998,280.32001,0.66666669,20,3,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,7,0
UNPD_subset_A_49,O(C)C=1C(O)=C2C(C(=O)C=1)=C1OC(O)=CC=3OC(C)=CC(C1=3)=C2,UNPD-A,6,2,3.42062,93.040001,312.27701,0.11764706,23,4,6,1,0,0,2,2,4,0,0,0,0,0,0,0,0,6,0,0.03846154,0,0
UNPD_subset_A_50,O=C(C)C=1OC(=O)C(C)=C(OC)C=1,UNPD-A,4,0,1.15942,56.509998,182.175,0.33333334,13,1,4,2,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0.15384616,0,0
UNPD_subset_A_51,C=C1[C@@]2(C)[C@]3(C)[C@](C)C[C@]2O[C@@]3c2occc12,UNPD-A,2,0,3.7987001,22.370001,230.30701,0.60000002,17,4,2,0,2,1,0,1,1,0,5,0,0,0,0,0,0,2,0,0.0,5,0
UNPD_subset_A_52,O=C(O[C@@]1C[C@]2N(C)[C@](C[C@@]2OC(=O)c2ccccc2)C1)c1cc(OC)c(O)c(OC)c1,UNPD-A,8,1,3.0269001,94.529999,441.48001,0.41666666,32,4,8,6,0,2,2,0,2,0,12,0,0,0,0,0,1,7,0,0.22857143,4,0
UNPD_subset_A_53,ClC1C(=O)N2C(C(=O)O)C(C)(C)S[C@]12,UNPD-A,3,1,0.74070001,57.610001,235.692,0.75,14,2,6,1,0,2,0,0,0,0,0,0,0,1,0,0,1,3,0,0.06666667,3,1
UNPD_subset_A_54,O=C(C=Cc1cc(OC)c(OC)cc1)c1c(O)cccc1,UNPD-A,4,1,3.3055,55.759998,284.311,0.11764706,21,2,4,5,0,0,2,0,2,0,12,0,0,0,0,0,0,4,0,0.22727273,0,0
UNPD_subset_A_55,N1c2c(cccc2)CCC1,UNPD-A,1,1,2.0446999,12.03,133.194,0.33333334,10,2,1,0,0,1,1,0,1,0,6,0,0,0,0,0,1,0,0,0.0,0,0
UNPD_subset_A_56,O=C1C(=C)[C@@]2(C)C(C)C(C(=O)C3[C@](C)(O3)CC[C@]3[C@@](C)(O3)CC2)=C1,UNPD-A,4,0,3.1522,59.200001,330.42401,0.69999999,24,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,6,0
UNPD_subset_A_57,O(C)c1c(C)cc(O)cc1,UNPD-A,2,1,1.7092201,29.459999,138.166,0.25,10,1,2,1,0,0,1,0,1,0,6,0,0,0,0,0,0,2,0,0.1,0,0
UNPD_subset_A_58,O=C(OC1C[C@@]2N(C)[C@@]([C@@](O)[C@]2O)C1)/C=C/c1cc(OC)c(OC)c(OC)c1,UNPD-A,8,2,0.83560002,97.690002,393.436,0.55000001,28,3,8,6,0,2,1,0,1,0,6,0,0,0,0,0,1,7,0,0.23333333,4,0
UNPD_subset_A_59,Oc1ccc(-c2ccccc2)cc1,UNPD-A,1,1,3.0592,20.23,170.211,0.0,13,2,1,1,0,0,2,0,2,0,12,0,0,0,0,0,0,1,0,0.071428575,0,0
UNPD_subset_A_60,O[C@@]1(C)[C@]2C(C)(C)[C@]3[C@]([C@](O)C1)([C@](C)CC3)C2,UNPD-A,2,2,2.5806,40.459999,238.371,1.0,17,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,6,0
UNPD_subset_A_61,O=C1[C@]2(O)O[C@]3(O)C(=O)c4c(-c5ccc(O)cc5)ccc5c4c(c(O)cc5)[C@]3[C@]2c2c(O)ccc3c2c1c(-c1ccc(O)cc1)cc3,UNPD-A,9,6,5.8168001,164.75,624.60101,0.10526316,47,9,9,2,2,1,6,0,6,0,32,0,0,0,0,0,0,9,0,0.036363635,4,0
UNPD_subset_A_62,O=C1[C@](O)[C@]23[C@@](O)([C@@](C)(C(C)C(=O)C2)CO1)CC[C@]3C,UNPD-A,5,2,0.66670001,83.830002,282.336,0.86666667,20,3,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,6,0
UNPD_subset_A_63,O=C(O[C@@]1/C(/C)=C/C[C@]2OC(=O)C(=C)[C@@]2C/C(/C)=C/C1)C,UNPD-A,4,0,3.0924001,52.599998,290.35901,0.52941179,21,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0.090909094,3,0
UNPD_subset_A_64,O(C)c1c2oc(-c3c(O)cc(OC)cc3)cc2cc(/C=C/C)c1,UNPD-A,4,1,4.8557,51.830002,310.349,0.15789473,23,3,4,4,0,0,2,1,3,0,15,0,0,0,0,0,0,4,0,0.16,0,0
UNPD_subset_A_65,Oc1c(C(C)C)oc2c1ccc1c2CO[C@](O)(C)C1,UNPD-A,4,2,3.043,62.830002,262.30499,0.46666667,19,3,4,1,0,1,1,1,2,0,9,0,0,0,0,0,0,4,0,0.047619049,1,0
UNPD_subset_A_66,O=C(O[C@]1[C@]2[C@@](O)([C@@]3[C@@]([C@@]4C(=CC3)C[C@@](O[C@@]3O[C@](C)[C@@](O[C@@]5O[C@](C)[C@@](O[C@@]6O[C@](C)[C@@](O[C@@]7O[C@](C)[C@@](O)[C@](OC)C7)[C@@](O)C6)[C@@](OC)C5)[C@@](OC)C3)CC4)C1)CCC2C(=O)C)C(=CC)C,UNPD-A,17,3,4.8242002,205.59,965.18402,0.88235295,68,8,17,14,4,4,0,0,0,0,0,0,0,0,0,0,0,17,0,0.2,24,0
UNPD_subset_A_67,O(O)[C@@]1C/C(=C/C=C\2/[C@]3[C@@](C)([C@@]([C@@](/C=C/[C@@](C(C)C)C)C)CC3)CCC/2)/C(=C)CC1,UNPD-A,2,1,8.1382999,29.459999,412.65799,0.71428573,30,3,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.1875,6,0
UNPD_subset_A_68,O=C(O[C@]1[C@]2C(=C)C(=O)O[C@@]2/C=C(/C)\[C@@](OC(=O)C)C[C@]2O[C@@]2C1)C(=C)C,UNPD-A,7,0,2.0113001,91.43,376.405,0.55000001,27,3,7,3,1,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0.1724138,6,0
UNPD_subset_A_69,O(C)C=1C(=O)[C@]2(C)[C@@]3[C@]4(C)[C@]([C@@](O)(C)[C@](O)[C@]3O)C[C@](OC)O[C@@]4C[C@]2CC=1,UNPD-A,7,3,1.0022,105.45,396.48001,0.85714287,28,4,7,2,3,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0.064516127,10,0
UNPD_subset_A_70,O=C(C)C1C[C@]2(C)[C@@](C)CC(=O)CC2=CC1,UNPD-A,2,0,2.9171,34.139999,220.312,0.71428573,16,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.05882353,3,0
UNPD_subset_A_71,O=C(O[C@]1[C@](O)[C@](O)[C@@](O)[C@](C)O1)C=Cc1ccc(O)cc1,UNPD-A,7,4,-0.22390001,116.45,310.302,0.40000001,22,2,7,3,0,1,1,0,1,0,6,0,0,0,0,0,0,7,0,0.17391305,5,0
UNPD_subset_A_72,O[C@@]1C(C)(C)[C@]2[C@@](C)(C3=C([C@]4(C)[C@](C)([C@]5[C@@](C)([C@@](C(C)C)CC5)CC4)CC3)CC2)CC1,UNPD-A,1,1,8.1688995,20.23,426.729,0.93333334,31,5,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.028571429,8,0
UNPD_subset_A_73,C(=C)[C@@]1(C)O[C@@]2(C)[C@](C)CCC(=C)[C@]2CC1,UNPD-A,1,0,4.1025,9.2299995,220.356,0.73333335,16,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05882353,4,0
UNPD_subset_A_74,O=C1C(C)C[C@@]2C3=CC4C(=O)O[C@@](CC4=O)C[C@](O)C[C@]3C=CC12,UNPD-A,5,1,1.5956,80.669998,330.38,0.63157892,24,5,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,7,0
UNPD_subset_A_75,S(C)C=1C(=O)n2c3c(c4c2cccc4)ccnc3C=1,UNPD-A,4,0,3.1605999,34.369999,266.32501,0.06666667,19,4,4,1,0,0,1,3,4,0,13,0,0,0,0,0,2,1,0,0.045454547,0,0
UNPD_subset_A_76,O[C@@]1[C@@]2[C@]3(C)[C@](C)([C@]4[C@@](C)(CC3)CC[C@@](C)[C@@]4C)CC[C@@]2(C)[C@]2[C@@](C)([C@@](C)CCC2)C1,UNPD-A,1,1,8.1047001,20.23,428.745,1.0,31,5,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,12,0
UNPD_subset_A_77,O(C)N1c2c([C@@]3(C(C=C)(C)C)[C@@]41N(C(=O)C(OC)=C3)C(=Cc1nc[nH]c1)C(=O)N4)cccc2,UNPD-A,6,2,2.4382999,99.790001,447.495,0.29166666,33,5,9,5,0,3,1,1,2,0,11,0,0,0,0,0,5,4,0,0.13513513,2,0
UNPD_subset_A_78,S(/C=C\C(=O)O[C@@]1C[C@](C)[C@]2(C)[C@@]([C@@](O)c3occ(C)c3C2)C1)C,UNPD-A,5,1,4.0184202,59.669998,350.48001,0.63157892,24,3,5,3,2,0,0,1,1,0,5,0,0,0,0,0,0,4,0,0.15384616,5,0
UNPD_subset_A_79,O(C)c1c(OC)c2[C@](OC)[C@](OC)[C@](c3ccccc3)Oc2c2c1occ2,UNPD-A,6,0,4.2862,59.290001,370.401,0.33333334,27,4,6,5,0,1,2,1,3,0,15,0,0,0,0,0,0,6,0,0.16666667,3,0
UNPD_subset_A_80,O=C1C(C)(C)[C@]2[C@](C)(C=C1)[C@@]1[C@@]([C@](O)C2)C=2[C@](C)([C@]([C@]3[C@](OC)O[C@@]([C@@](O)C(O)(C)C)C3)CC=2)CC1,UNPD-A,6,3,4.0268002,96.220001,502.69199,0.83333331,36,5,6,4,4,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0.1,11,0
UNPD_subset_A_81,C[C@]1[C@]23Nc4c(cccc4)[C@@]42[C@]2N(CC4)CCC[C@]12CC3,UNPD-A,2,1,3.3866999,15.27,280.41501,0.68421054,21,6,2,0,2,3,1,0,1,0,6,0,0,0,0,0,2,0,0,0.0,5,0
UNPD_subset_A_82,O=C(O)[C@@]12[C@]([C@](C(O)(C)C)CC1)[C@@]1[C@](C)([C@@]3(C)[C@@]([C@]4(C)[C@](C(C)(C)C(=O)CC4)CC3)CC1)CC2,UNPD-A,3,2,6.4924998,74.599998,472.70999,0.93333334,34,5,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.052631579,9,0
UNPD_subset_A_83,OC([C@](O)/C=C/[C@](O)(C)[C@]1CC=C(C)CC1)(C)C,UNPD-A,3,3,2.1717999,60.689999,254.37,0.73333335,18,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.22222222,3,0
UNPD_subset_A_84,O=C(O[C@@]1C(C)=C2[C@](O)([C@]3(C)O[C@@]3C2)[C@@]2OC(=O)C(=C)[C@@]2[C@]1O)C=C(C)C,UNPD-A,7,2,0.94550002,105.59,376.405,0.60000002,27,4,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0.1,7,0
UNPD_subset_A_85,O[C@@]1/C(/C)=C/[C@](O)C/C(/C)=C/CC/C(/C)=C/C[C@](C(=C)C)C1,UNPD-A,2,2,4.7034998,40.459999,304.474,0.60000002,22,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.045454547,3,0
UNPD_subset_A_86,CN1Cc2c(cccc2)CC1,UNPD-A,1,0,1.6745,3.24,147.22099,0.40000001,11,2,1,0,0,1,1,0,1,0,6,0,0,0,0,0,1,0,0,0.0,0,0
UNPD_subset_A_87,O[C@@](/C=C/C=C(C)C)(C)[C@]1[C@@]2[C@]3(C(C)=CC1)[C@]2[C@](C)CC3,UNPD-A,1,1,4.8882999,20.23,286.45901,0.69999999,21,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.13043478,6,0
UNPD_subset_A_88,O=C1[C@](O)(C)CCC(C(O)(C)C)=C1,UNPD-A,3,2,0.79759997,57.529999,184.235,0.69999999,13,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.07692308,1,0
UNPD_subset_A_89,O(C)c1c(O)c2-c3c(cc(OC)c(OC)c3)C[C@@]3NC[C@](O)c(c23)c1,UNPD-A,6,3,2.3188,80.18,343.379,0.36842105,25,4,6,3,1,1,2,0,2,0,12,0,0,0,0,0,1,5,0,0.10714286,2,0
